year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_total_population_sex_ratio_males_per_1,sex_and_age_total_population_under_5_years,sex_and_age_total_population_5_to_9_years,sex_and_age_total_population_10_to_14_years,sex_and_age_total_population_15_to_19_years,sex_and_age_total_population_20_to_24_years,sex_and_age_total_population_25_to_34_years,sex_and_age_total_population_35_to_44_years,sex_and_age_total_population_45_to_54_years,sex_and_age_total_population_55_to_59_years,sex_and_age_total_population_60_to_64_years,sex_and_age_total_population_65_to_74_years,sex_and_age_total_population_75_to_84_years,sex_and_age_total_population_85_years_and_over,sex_and_age_total_population_median_age_years,sex_and_age_total_population_under_18_years,sex_and_age_total_population_16_years_and_over,sex_and_age_total_population_18_years_and_over,sex_and_age_total_population_21_years_and_over,sex_and_age_total_population_62_years_and_over,sex_and_age_total_population_65_years_and_over,sex_and_age_total_population_18_years_and_over.1,sex_and_age_total_population_18_years_and_over_mal,sex_and_age_total_population_18_years_and_over_fem,sex_and_age_total_population_18_years_and_over_sex,sex_and_age_total_population_65_years_and_over.1,sex_and_age_total_population_65_years_and_over_mal,sex_and_age_total_population_65_years_and_over_fem,sex_and_age_total_population_65_years_and_over_sex,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_total_population_one_race.1,race_total_population_one_race_white,race_total_population_one_race_black_or_african_am,race_total_population_one_race_american_indian_and,race_total_population_one_race_american_indian_and.1,race_total_population_one_race_american_indian_and.2,race_total_population_one_race_american_indian_and.3,race_total_population_one_race_american_indian_and.4,race_total_population_one_race_asian,race_total_population_one_race_asian_asian_indian,state_fips,county_fips,race_total_population_one_race_asian_chinese,race_total_population_one_race_asian_filipino,race_total_population_one_race_asian_japanese,race_total_population_one_race_asian_korean,race_total_population_one_race_asian_vietnamese,race_total_population_one_race_asian_other_asian,race_total_population_one_race_native_hawaiian_and,race_total_population_one_race_native_hawaiian_and.1,race_total_population_one_race_native_hawaiian_and.2,race_total_population_one_race_native_hawaiian_and.3,race_total_population_one_race_native_hawaiian_and.4,race_total_population_one_race_some_other_race,race_total_population_two_or_more_races.1,race_total_population_two_or_more_races_white_and_,race_total_population_two_or_more_races_white_and_.1,race_total_population_two_or_more_races_white_and_.2,race_total_population_two_or_more_races_black_or_a,race_alone_or_in_combination_with_one_or_more_othe,race_alone_or_in_combination_with_one_or_more_othe.1,race_alone_or_in_combination_with_one_or_more_othe.2,race_alone_or_in_combination_with_one_or_more_othe.3,race_alone_or_in_combination_with_one_or_more_othe.4,race_alone_or_in_combination_with_one_or_more_othe.5,race_alone_or_in_combination_with_one_or_more_othe.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units,citizen_voting_age_population_citizen_18_and_over_,citizen_voting_age_population_citizen_18_and_over_.1,citizen_voting_age_population_citizen_18_and_over_.2
2017,Traverse County,Minnesota,3357,1663,1694,98.2,174,212,171,168,210,304,319,431,267,248,354,277,222,48.6,696,2745,2661,2609,979,853,2661,1314,1347,97.6,853,387,466,83.0,3357,3288,69,3288,3111,21,134,0,13,0,111,11,11,27,155,0,0,0,0,0,0,0,0,0,0,0,11,69,12,29,10,5,3357,3165,38,178,21,10,14,3357,83,76,0,3,4,3274,3042,21,134,11,0,0,66,0,66,2086,2639,1299,1340
2017,Watonwan County,Minnesota,10936,5511,5425,101.6,786,711,667,741,696,1251,1053,1334,858,720,1007,642,470,39.9,2642,8679,8294,7910,2521,2119,8294,4090,4204,97.3,2119,975,1144,85.2,10936,10805,131,10805,9556,65,63,0,10,0,3,106,9,27,165,7,0,0,0,6,84,0,0,0,0,0,1015,131,23,40,28,0,10936,9686,114,104,134,0,1055,10936,2553,1917,0,0,636,8383,8091,59,19,106,0,0,108,0,108,5039,7420,3586,3834
2017,Becker County,Minnesota,33552,16672,16880,98.8,2158,2381,2276,2129,1688,3560,3633,4085,2485,2639,3726,1905,887,41.8,8252,26262,25300,24340,8093,6518,25300,12574,12726,98.8,6518,3066,3452,88.8,33552,32454,1098,32454,29436,175,2586,5,2284,0,60,186,0,27,5,91,24,1,20,25,25,9,1,3,1,4,62,1098,149,784,59,8,33552,30488,339,3401,266,31,136,33552,635,376,47,0,212,32917,29056,173,2487,186,9,10,996,4,992,19396,24981,12532,12449
2017,Hennepin County,Minnesota,1224763,604629,620134,97.5,80166,76548,72349,71057,79236,209244,161523,162004,83373,70931,90284,44465,23583,36.3,271450,981256,953313,911465,199567,158332,953313,466463,486850,95.8,158332,68659,89673,76.6,1224763,1179917,44846,1179917,894712,155667,8162,39,3764,0,901,85759,21566,27,53,11857,3209,1324,5800,10086,31917,457,162,97,26,172,35160,44846,16002,7188,10387,1320,1224763,934102,177547,19419,100443,2317,39492,1224763,84059,55181,3237,1251,24390,1140704,851532,153651,6507,85242,398,2920,40454,1487,38967,525186,877093,425797,451296
2017,Big Stone County,Minnesota,5039,2489,2550,97.6,284,284,296,235,268,497,434,651,397,424,570,494,205,49.0,1037,4114,4002,3922,1502,1269,4002,1967,2035,96.7,1269,561,708,79.2,5039,5019,20,5019,5003,15,0,0,0,0,0,0,0,27,11,0,0,0,0,0,0,0,0,0,0,0,1,20,0,20,0,0,5039,5023,15,20,0,0,1,5039,71,63,0,0,8,4968,4936,15,0,0,0,0,17,0,17,3134,3966,1950,2016
2017,Brown County,Minnesota,25243,12550,12693,98.9,1460,1463,1579,1801,1655,2803,2501,3223,1901,1781,2427,1796,853,42.5,5530,20428,19713,18674,6096,5076,19713,9636,10077,95.6,5076,2238,2838,78.9,25243,25013,230,25013,24233,71,58,0,13,0,16,177,8,27,15,15,0,0,57,61,36,24,0,24,0,0,450,230,44,7,123,0,25243,24456,119,65,307,64,462,25243,1030,707,155,0,168,24213,23702,71,33,177,24,10,196,0,196,11647,19442,9481,9961
2017,Chippewa County,Minnesota,12040,5994,6046,99.1,820,685,830,682,735,1334,1201,1559,835,913,1225,590,631,43.0,2791,9567,9249,8743,2954,2446,9249,4525,4724,95.8,2446,1067,1379,77.4,12040,11851,189,11851,11153,74,188,0,0,0,134,87,0,27,23,20,63,1,2,0,1,124,0,0,0,124,225,189,61,34,33,0,12040,11301,177,226,165,132,233,12040,759,397,29,3,330,11281,10696,69,169,87,124,1,135,0,135,5693,8897,4331,4566
2017,Cass County,Minnesota,28810,14698,14112,104.2,1624,1788,1734,1482,1304,2589,2739,3746,2329,2488,4264,2128,595,48.7,6132,23297,22678,22033,8480,6987,22678,11468,11210,102.3,6987,3511,3476,101.0,28810,27966,844,27966,24385,116,3250,2,2633,8,61,178,2,27,21,12,53,7,25,10,69,13,12,1,0,0,24,844,77,602,41,34,28810,25190,278,3955,236,30,41,28810,570,430,73,4,63,28240,23988,108,3140,178,13,0,813,4,809,25422,22555,11396,11159
2017,Clearwater County,Minnesota,8824,4485,4339,103.4,551,644,624,562,410,896,1001,1104,705,585,935,555,252,42.7,2190,6907,6634,6354,2120,1742,6634,3343,3291,101.6,1742,843,899,93.8,8824,8476,348,8476,7617,38,760,4,635,0,18,39,16,27,29,1,2,7,11,0,2,12,0,2,10,0,10,348,8,270,24,0,8824,7965,46,1035,66,12,53,8824,177,117,17,0,43,8647,7504,38,745,39,12,1,308,1,307,4784,6585,3314,3271
2017,Goodhue County,Minnesota,46138,23014,23124,99.5,2645,2890,3076,2827,2405,5178,5227,6563,3706,3252,4491,2535,1343,42.9,10502,36992,35636,34344,10312,8369,35636,17528,18108,96.8,8369,3779,4590,82.3,46138,45049,1089,45049,43621,477,447,2,97,0,309,252,48,27,49,16,39,3,53,54,39,0,0,0,0,0,252,1089,299,317,106,30,46138,44467,816,989,458,92,480,46138,1479,1236,71,3,169,44659,42640,477,445,252,0,1,844,4,840,20458,34895,17099,17796
2017,Hubbard County,Minnesota,20743,10411,10332,100.8,1143,1184,1349,1105,867,1870,2091,2719,1586,1844,2957,1573,455,48.6,4381,16872,16362,15822,6083,4985,16362,8234,8128,101.3,4985,2471,2514,98.3,20743,20336,407,20336,19493,198,448,0,331,0,2,131,9,27,57,5,12,0,2,2,101,0,0,0,0,0,66,407,73,280,13,0,20743,19900,273,735,158,12,91,20743,413,274,39,30,70,20330,19322,138,440,131,0,0,299,0,299,14760,16293,8197,8096
2017,Isanti County,Minnesota,38584,19491,19093,102.1,2371,2672,2722,2507,2076,4914,4702,5778,2841,2408,3208,1607,778,39.5,9409,30104,29175,27974,6929,5593,29175,14668,14507,101.1,5593,2540,3053,83.2,38584,37805,779,37805,36870,233,128,0,62,4,2,394,13,27,59,18,83,3,24,160,93,9,9,0,0,0,171,779,216,313,166,8,38584,37637,509,501,568,9,191,38584,710,536,88,12,74,37874,36364,202,107,394,9,60,738,16,722,15656,28958,14598,14360
2017,Jackson County,Minnesota,10104,5097,5007,101.8,619,589,629,604,560,1090,1105,1304,895,643,967,703,396,44.0,2241,8094,7863,7530,2397,2066,7863,3955,3908,101.2,2066,937,1129,83.0,10104,10005,99,10005,9619,12,11,0,0,0,11,257,0,27,63,50,4,0,0,3,200,2,0,2,0,0,104,99,22,24,31,0,10104,9718,34,35,288,2,126,10104,343,217,17,0,109,9761,9404,12,11,257,0,0,77,0,77,5051,7717,3856,3861
2017,Martin County,Minnesota,20084,10015,10069,99.5,1039,1341,1258,1106,1122,2165,1975,2449,1653,1514,2139,1429,894,45.2,4368,16186,15716,15045,5431,4462,15716,7638,8078,94.6,4462,2008,2454,81.8,20084,19883,201,19883,19492,64,14,0,10,0,0,185,0,27,91,141,3,36,2,0,3,5,0,0,0,5,123,201,106,12,63,0,20084,19691,181,40,253,7,127,20084,829,684,2,82,61,19255,18797,57,12,185,5,2,197,0,197,9989,15580,7595,7985
2017,Mower County,Minnesota,39386,19742,19644,100.5,2530,2844,2649,2538,2262,4733,4574,4918,2759,2385,3416,2448,1330,39.3,9745,30807,29641,28351,8588,7194,29641,14666,14975,97.9,7194,3078,4116,74.8,39386,38479,907,38479,35570,1351,43,0,23,0,14,964,28,27,99,182,25,8,65,226,430,0,0,0,0,0,551,907,291,145,123,25,39386,36248,1719,240,1298,160,655,39386,4334,3940,8,11,375,35052,31837,1351,40,964,0,55,805,14,791,17058,27587,13596,13991
2017,Nobles County,Minnesota,21854,11219,10635,105.5,1761,1533,1629,1518,1433,2799,2494,2546,1504,1255,1677,1031,674,36.0,5811,16619,16043,15142,4102,3382,16043,8323,7720,107.8,3382,1513,1869,81.0,21854,21489,365,21489,17069,948,132,0,6,0,13,1372,9,27,105,21,4,3,23,49,1263,8,0,7,0,1,1960,365,106,25,118,0,21854,17414,1059,167,1510,22,2047,21854,5863,2712,65,36,3050,15991,13292,948,100,1369,6,0,276,1,275,8616,13171,6616,6555
2017,Pine County,Minnesota,29057,15497,13560,114.3,1415,1722,1679,1688,1511,3278,3407,4349,2467,2052,3123,1778,588,44.5,5932,23924,23125,22132,6679,5489,23125,12350,10775,114.6,5489,2619,2870,91.3,29057,28218,839,28218,26555,623,706,4,472,5,53,151,3,27,115,0,39,2,8,25,74,27,0,3,8,16,156,839,161,419,97,3,29057,27362,874,1200,258,67,246,29057,814,623,28,8,155,28243,26024,550,702,151,24,9,783,3,780,17427,22947,12232,10715
2017,Olmsted County,Minnesota,151685,74208,77477,95.8,10688,10626,10338,8843,8731,22390,19274,19717,11217,8363,11639,6736,3123,37.1,37493,118059,114192,109816,26353,21498,114192,55156,59036,93.4,21498,9412,12086,77.9,151685,147825,3860,147825,128436,8584,422,4,87,0,18,8812,1644,27,109,2197,381,599,702,901,2388,20,0,0,0,20,1551,3860,1326,462,1476,19,151685,131963,10155,1000,10638,50,1923,151685,7242,5082,583,144,1433,144443,123059,8344,238,8804,20,289,3689,219,3470,63111,107204,51438,55766
2017,Jones County,Mississippi,68328,33332,34996,95.2,4871,5135,4650,4770,4111,8816,7900,8470,4752,4153,6147,3485,1068,37.1,17465,52726,50863,48119,13103,10700,50863,24256,26607,91.2,10700,4628,6072,76.2,68328,67664,664,67664,47069,19831,146,0,0,0,0,365,113,28,67,107,0,15,4,100,26,48,48,0,0,0,205,664,179,233,5,63,68328,47638,20134,565,477,67,247,68328,2921,2582,37,25,277,65407,44338,19798,146,365,48,81,631,0,631,28879,49397,23355,26042
2017,Franklin County,Mississippi,7772,3752,4020,93.3,435,494,668,456,302,964,815,1047,527,644,800,473,147,42.5,1883,6015,5889,5639,1741,1420,5889,2816,3073,91.6,1420,629,791,79.5,7772,7746,26,7746,4949,2795,0,0,0,0,0,2,0,28,37,0,0,0,0,0,2,0,0,0,0,0,0,26,0,0,0,0,7772,4975,2818,23,2,0,3,7772,65,1,23,0,41,7707,4910,2795,0,2,0,0,0,0,0,4213,5877,2815,3062
2017,Coahoma County,Mississippi,24296,11202,13094,85.6,2031,1951,1657,1961,1801,3030,2610,2906,1550,1472,1908,958,461,34.0,6755,18249,17541,16415,4263,3327,17541,7827,9714,80.6,3327,1370,1957,70.0,24296,24172,124,24172,5247,18756,30,0,0,0,0,132,8,28,27,62,0,0,0,0,62,0,0,0,0,0,7,124,82,5,0,22,24296,5343,18875,57,141,0,13,24296,35,29,0,0,6,24261,5244,18737,30,132,0,0,118,0,118,10732,17491,7789,9702
2017,Jasper County,Mississippi,16547,8008,8539,93.8,1057,946,1143,1185,975,1784,1832,2146,1108,1281,1759,1161,170,40.8,3809,13146,12738,12124,3806,3090,12738,6116,6622,92.4,3090,1403,1687,83.2,16547,16454,93,16454,7459,8947,1,0,0,0,0,0,0,28,61,0,0,0,0,0,0,0,0,0,0,0,47,93,84,6,0,0,16547,7552,9034,10,0,0,47,16547,0,0,0,0,0,16547,7459,8947,1,0,0,47,93,0,93,8320,12738,6116,6622
2017,Walthall County,Mississippi,14670,7186,7484,96.0,882,1047,950,1139,956,1128,2105,1786,1095,911,1347,1032,292,40.3,3533,11524,11137,10419,3137,2671,11137,5277,5860,90.1,2671,1132,1539,73.6,14670,14606,64,14606,7789,6713,0,0,0,0,0,68,0,28,147,50,18,0,0,0,0,0,0,0,0,0,36,64,47,13,4,0,14670,7853,6760,13,72,0,36,14670,87,23,18,1,45,14583,7736,6704,0,68,0,11,64,0,64,7214,11063,5259,5804
2017,Monroe County,Mississippi,35967,17148,18819,91.1,2108,2191,2553,2244,2163,3998,4451,4796,2154,2702,3714,2167,726,41.0,8274,28469,27693,26414,8151,6607,27693,12958,14735,87.9,6607,2776,3831,72.5,35967,35404,563,35404,24441,10846,9,1,0,0,0,87,18,28,95,0,15,0,0,0,54,0,0,0,0,0,21,563,314,219,11,7,35967,24989,11175,235,106,4,21,35967,421,403,13,0,5,35546,24094,10839,9,87,0,6,511,0,511,16538,27581,12889,14692
2017,Pontotoc County,Mississippi,31075,15346,15729,97.6,2147,2345,2423,2239,1866,3793,3990,4171,2036,1670,2467,1222,706,36.8,8357,23622,22718,21569,5212,4395,22718,11082,11636,95.2,4395,1889,2506,75.4,31075,30671,404,30671,24529,4742,9,0,0,0,0,241,225,28,115,0,0,11,5,0,0,0,0,0,0,0,1150,404,107,153,0,6,31075,24867,4923,176,291,50,1230,31075,1940,1684,99,0,157,29135,23975,4610,6,241,0,25,278,34,244,12694,21886,10587,11299
2017,Holmes County,Mississippi,18267,8707,9560,91.1,1289,1479,1288,1450,1600,2112,2096,2205,1180,1052,1407,780,329,34.5,4853,13881,13414,12264,3134,2516,13414,6204,7210,86.0,2516,1060,1456,72.8,18267,18185,82,18185,2882,15196,11,0,0,4,0,61,52,28,51,0,0,0,0,9,0,0,0,0,0,0,35,82,6,50,0,15,18267,2949,15217,76,61,0,46,18267,50,44,6,0,0,18217,2852,15189,7,61,0,31,77,11,66,8508,13389,6189,7200
2017,Amite County,Mississippi,12574,6133,6441,95.2,705,856,640,649,420,1608,1244,1662,1035,1056,1537,782,380,46.4,2643,10213,9931,9678,3369,2699,9931,4781,5150,92.8,2699,1216,1483,82.0,12574,12551,23,12551,7237,5277,3,0,0,0,0,34,8,28,5,20,6,0,0,0,0,0,0,0,0,0,0,23,15,8,0,0,12574,7260,5292,11,34,0,0,12574,29,26,3,0,0,12545,7211,5277,0,34,0,0,23,0,23,6714,9902,4779,5123
2017,Madison County,Mississippi,102212,48966,53246,92.0,6595,7202,7756,7193,6339,13698,13930,14198,6535,6396,7615,3238,1517,37.0,26093,79029,76119,72018,16381,12370,76119,35640,40479,88.0,12370,5343,7027,76.0,102212,101625,587,101625,57872,39113,179,7,0,0,0,2544,1228,28,89,426,73,71,173,29,544,7,7,0,0,0,1910,587,188,96,102,0,102212,58335,39321,296,2776,64,2048,102212,2926,1708,156,61,1001,99286,56854,39031,175,2544,7,213,462,67,395,41906,74102,34655,39447
2017,Calhoun County,Mississippi,14617,6994,7623,91.7,889,847,1199,935,839,1601,1762,1954,864,1147,1411,809,360,40.5,3525,11475,11092,10588,3267,2580,11092,5176,5916,87.5,2580,1096,1484,73.9,14617,14378,239,14378,9786,3984,0,0,0,0,0,30,0,28,13,0,25,0,5,0,0,38,8,0,12,18,540,239,201,6,0,0,14617,10015,4195,19,40,51,549,14617,829,782,23,0,24,13788,9501,3981,0,30,38,5,233,7,226,6959,10814,5029,5785
2017,Marion County,Mississippi,25466,12421,13045,95.2,1563,1909,1552,1618,1627,3134,3092,3309,1857,1522,2520,1262,501,39.9,6026,20048,19440,18498,5045,4283,19440,9326,10114,92.2,4283,1797,2486,72.3,25466,25317,149,25317,16748,8183,78,0,0,0,0,109,45,28,91,0,35,0,0,0,29,16,16,0,0,0,183,149,21,13,79,36,25466,16861,8240,127,188,16,183,25466,379,217,19,12,131,25087,16551,8179,78,85,16,29,149,0,149,11932,19229,9146,10083
2017,Tishomingo County,Mississippi,19476,9400,10076,93.3,1102,1193,1278,1162,1120,2068,2362,2728,1254,1338,2248,1192,431,42.6,4310,15659,15166,14305,4656,3871,15166,7220,7946,90.9,3871,1676,2195,76.4,19476,19296,180,19296,18472,488,50,50,0,0,0,18,0,28,141,0,0,16,0,2,0,0,0,0,0,0,268,180,111,62,5,0,19476,18650,601,112,23,0,270,19476,571,456,0,0,115,18905,18193,488,50,18,0,0,156,2,154,10366,14913,7107,7806
2017,Wayne County,Mississippi,20458,10011,10447,95.8,1408,1427,1406,1274,1300,2670,2343,2660,1523,1173,1778,1137,359,37.4,5108,16001,15350,14571,3819,3274,15350,7269,8081,90.0,3274,1428,1846,77.4,20458,20326,132,20326,11831,8289,67,61,0,0,0,94,0,28,153,14,0,0,0,0,80,0,0,0,0,0,45,132,87,0,0,13,20458,11918,8421,80,126,0,45,20458,131,86,0,0,45,20327,11831,8289,61,14,0,0,132,0,132,9350,15297,7216,8081
2017,Greene County,Mississippi,13801,8077,5724,141.1,659,901,773,637,911,2190,2073,2111,1049,765,1046,513,173,39.0,2781,11331,11020,10784,2226,1732,11020,6714,4306,155.9,1732,805,927,86.8,13801,13660,141,13660,10100,3531,23,0,0,0,0,0,0,28,41,0,0,0,0,0,0,0,0,0,0,0,6,141,123,13,2,0,13801,10241,3654,36,2,0,9,13801,156,77,4,0,75,13645,9950,3531,23,0,0,0,141,3,138,5196,10905,6674,4231
2017,Marshall County,Mississippi,35981,17793,18188,97.8,2170,2166,2251,2601,2326,4340,4259,5042,2968,2225,3649,1599,385,39.9,7884,28872,28097,26266,6882,5633,28097,13856,14241,97.3,5633,2497,3136,79.6,35981,35622,359,35622,17745,17150,37,0,0,0,0,43,0,28,93,0,36,0,0,7,0,0,0,0,0,0,647,359,196,80,0,46,35981,18058,17429,182,61,0,647,35981,1256,1165,21,0,70,34725,17180,17138,37,43,0,7,320,0,320,15318,27763,13670,14093
2017,Quitman County,Mississippi,7537,3618,3919,92.3,488,527,508,459,556,854,906,1032,456,580,682,346,143,37.9,1858,5922,5679,5363,1521,1171,5679,2618,3061,85.5,1171,499,672,-666666666.0,7537,7501,36,7501,2106,5351,0,0,0,0,0,6,0,28,119,6,0,0,0,0,0,0,0,0,0,0,38,36,28,0,0,0,7537,2134,5387,0,9,0,43,7537,98,94,0,0,4,7439,2051,5351,0,6,0,0,31,0,31,3602,5632,2607,3025
2017,Pearl River County,Mississippi,55049,27106,27943,97.0,3121,3599,3692,3996,3411,6016,6518,7444,3818,3728,6001,2738,967,41.0,12637,43969,42412,39560,12100,9706,42412,20576,21836,94.2,9706,4356,5350,81.4,55049,54075,974,54075,46332,7094,76,35,30,0,0,188,0,28,109,61,25,94,0,8,0,0,0,0,0,0,385,974,103,562,158,0,55049,47280,7254,649,372,54,482,55049,1635,512,101,129,893,53414,45111,7087,76,188,0,55,897,20,877,24956,41951,20345,21606
2017,Leake County,Mississippi,22936,11534,11402,101.2,1565,1729,1642,2016,1372,2827,2663,2808,1799,1182,1843,1142,348,35.8,6238,17641,16698,15751,3953,3333,16698,8171,8527,95.8,3333,1400,1933,72.4,22936,22866,70,22866,11748,9719,1325,0,0,0,0,41,0,28,79,0,0,0,0,41,0,0,0,0,0,0,33,70,24,22,0,16,22936,11794,9767,1363,49,0,33,22936,1015,674,136,0,205,21921,10869,9616,1325,41,0,0,70,0,70,9489,16272,7951,8321
2017,Noxubee County,Mississippi,10942,5206,5736,90.8,771,799,715,954,542,1530,1122,1367,949,531,917,513,232,36.0,2799,8521,8143,7591,1932,1662,8143,3810,4333,87.9,1662,684,978,69.9,10942,10896,46,10896,2982,7887,20,0,0,0,0,4,0,28,103,0,0,4,0,0,0,0,0,0,0,0,3,46,46,0,0,0,10942,3028,7933,20,4,0,3,10942,148,144,0,0,4,10794,2837,7887,20,4,0,0,46,0,46,5199,8011,3767,4244
2017,Neshoba County,Mississippi,29437,14095,15342,91.9,2048,2453,2439,2110,1777,3329,3609,3572,2107,1509,2588,1405,491,36.7,8326,22134,21111,20018,5420,4484,21111,9823,11288,87.0,4484,1945,2539,76.6,29437,28789,648,28789,17711,6152,4770,26,0,17,0,109,17,28,99,51,0,0,0,41,0,0,0,0,0,0,47,648,129,208,54,197,29437,18162,6478,5227,215,0,55,29437,573,548,0,25,0,28864,17324,6146,4635,109,0,2,648,8,640,12457,20901,9741,11160
2017,Rankin County,Mississippi,149645,72198,77447,93.2,9400,9145,11156,9511,8460,21429,21422,20103,9868,8272,12533,6402,1944,37.2,36000,117810,113645,109124,25635,20879,113645,53760,59885,89.8,20879,8929,11950,74.7,149645,147740,1905,147740,114455,29965,193,12,29,0,0,1724,356,28,121,362,271,101,37,376,221,42,0,0,0,42,1361,1905,871,436,363,22,149645,116224,30914,654,2154,106,1504,149645,3965,2017,529,79,1340,145680,112015,29894,187,1724,42,114,1704,9,1695,59242,111636,52710,58926
2017,Tate County,Mississippi,28333,13879,14454,96.0,1628,1694,2188,3005,1423,3450,3274,3753,1994,1625,2672,1113,514,37.7,6732,22513,21601,19317,5324,4299,21601,10330,11271,91.7,4299,1913,2386,80.2,28333,27694,639,27694,18804,8511,27,15,0,0,0,71,0,28,137,56,0,0,1,0,14,26,0,0,0,26,255,639,436,148,0,0,28333,19443,8959,175,71,56,280,28333,715,689,22,0,4,27618,18353,8511,27,71,26,0,630,16,614,11319,21279,10127,11152
2017,Washington County,Mississippi,48002,22520,25482,88.4,3689,3276,3569,3300,3461,5920,5386,6077,3499,3075,4060,2011,679,36.7,12683,36705,35319,33371,8531,6750,35319,16059,19260,83.4,6750,2797,3953,70.8,48002,47617,385,47617,12442,34492,55,5,0,0,0,311,119,28,151,103,0,10,54,11,14,0,0,0,0,0,317,385,7,100,69,39,48002,12757,34620,217,392,8,456,48002,697,501,31,0,165,47305,12251,34422,55,311,0,48,218,0,218,21617,35051,15898,19153
2017,Lawrence County,Mississippi,12659,6150,6509,94.5,790,851,938,910,748,1295,1528,1682,912,880,1259,662,204,40.4,3090,9920,9569,8868,2668,2125,9569,4619,4950,93.3,2125,956,1169,81.8,12659,12554,105,12554,8345,4205,0,0,0,0,0,4,0,28,77,0,4,0,0,0,0,0,0,0,0,0,0,105,32,52,0,0,12659,8450,4258,73,4,0,0,12659,68,0,18,0,50,12591,8283,4199,0,4,0,0,105,0,105,6100,9568,4619,4949
2017,Panola County,Mississippi,34229,16553,17676,93.6,2485,2236,2560,2313,2307,4297,4114,4481,2389,2066,2970,1615,396,37.0,8753,26456,25476,24068,6102,4981,25476,12078,13398,90.1,4981,2197,2784,78.9,34229,33882,347,33882,16585,17258,22,17,0,0,0,4,0,28,107,4,0,0,0,0,0,0,0,0,0,0,13,347,248,34,0,4,34229,16900,17510,60,32,28,46,34229,599,472,0,14,113,33630,16177,17163,22,4,0,0,264,0,264,14933,25180,11894,13286
2017,Perry County,Mississippi,12047,5858,6189,94.7,727,786,811,814,684,1406,1511,1596,749,914,1234,619,196,40.7,2820,9544,9227,8736,2571,2049,9227,4424,4803,92.1,2049,894,1155,77.4,12047,11896,151,11896,9488,2380,0,0,0,0,0,11,0,28,111,0,0,7,0,0,4,0,0,0,0,0,17,151,106,17,11,14,12047,9625,2500,31,22,0,20,12047,172,144,9,0,19,11875,9319,2380,0,11,0,17,148,0,148,5602,9220,4424,4796
2017,Yalobusha County,Mississippi,12426,6101,6325,96.5,792,653,943,701,798,1230,1597,1567,772,1052,1369,734,218,41.8,2877,9918,9549,9189,2896,2321,9549,4525,5024,90.1,2321,1035,1286,80.5,12426,12409,17,12409,7282,4988,55,0,0,0,0,21,0,28,161,0,0,0,0,21,0,0,0,0,0,0,63,17,12,0,0,0,12426,7299,5000,55,21,5,63,12426,187,132,52,0,3,12239,7243,4932,26,21,0,0,17,0,17,6457,9537,4513,5024
2017,Chickasaw County,Mississippi,17305,8393,8912,94.2,1206,1184,1165,1127,1297,2157,1995,2205,987,1236,1602,897,247,37.0,4320,13526,12985,12325,3464,2746,12985,6215,6770,91.8,2746,1162,1584,73.4,17305,16963,342,16963,9288,7492,23,10,0,0,0,18,18,28,17,0,0,0,0,0,0,0,0,0,0,0,142,342,166,52,16,7,17305,9595,7730,88,51,0,220,17305,765,638,0,9,118,16540,8737,7492,23,18,0,20,250,17,233,7586,12698,6026,6672
2017,Carroll County,Mississippi,10221,5157,5064,101.8,481,517,769,898,416,835,1103,1418,912,681,1432,572,187,46.0,2017,8418,8204,7327,2625,2191,8204,4132,4072,101.5,2191,1018,1173,86.8,10221,10101,120,10101,6601,3424,7,0,0,0,0,69,69,28,15,0,0,0,0,0,0,0,0,0,0,0,0,120,22,84,0,0,10221,6721,3446,91,69,0,14,10221,50,25,0,0,25,10171,6567,3422,7,69,0,0,106,0,106,5130,8170,4105,4065
2017,Copiah County,Mississippi,28748,13762,14986,91.8,1791,2113,1748,2147,2053,3358,3340,3623,2082,1918,2657,1464,454,38.2,6794,22645,21954,20561,5716,4575,21954,10295,11659,88.3,4575,1962,2613,75.1,28748,28423,325,28423,12980,14915,0,0,0,0,0,65,65,28,29,0,0,0,0,0,0,0,0,0,0,0,463,325,52,18,19,0,28748,13219,15088,42,170,0,589,28748,850,637,11,0,202,27898,12768,14853,0,65,0,13,199,0,199,12202,21679,10155,11524
