year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over.1,sex_and_age_18_years_and_over_male,sex_and_age_18_years_and_over_female,sex_and_age_65_years_and_over.1,sex_and_age_65_years_and_over_male,sex_and_age_65_years_and_over_female,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_one_race,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch.1,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is.1,race_one_race_native_hawaiian_and_other_pacific_is.2,race_one_race_native_hawaiian_and_other_pacific_is.3,race_one_race_native_hawaiian_and_other_pacific_is.4,race_one_race_some_other_race,race_two_or_more_races,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_race_alone_or_in_combination_with_one_or_more.1,race_race_alone_or_in_combination_with_one_or_more.2,race_race_alone_or_in_combination_with_one_or_more.3,race_race_alone_or_in_combination_with_one_or_more.4,race_race_alone_or_in_combination_with_one_or_more.5,race_race_alone_or_in_combination_with_one_or_more.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units
2014,Ocean County,New Jersey,581413,279156,302257,39347,37144,37965,34068,31797,62300,63595,77498,36007,37034,62536,41901,20221,42.8,444940,425947,147311,124658,444940,209192,235748,124658,52063,72595,581413,572412,9001,572412,534146,17844,636,77,2,0,0,10375,2317,1807,3752,235,832,903,34,29,529,105,46,44,15,0,9306,9001,2300,1733,1978,292,581413,541892,21533,3332,13160,433,10943,581413,50206,16799,16700,2735,13972,531207,496484,16851,220,10366,91,598,6597,290,6307,278980
2014,Middlesex County,New Jersey,824046,405015,419031,50202,50687,51734,56988,57927,114437,116999,121479,53156,44679,56481,33163,16114,37.6,639197,601032,130939,105758,639197,310405,328792,105758,44843,60915,824046,805155,18891,805155,507667,79558,1457,173,0,50,6,188063,114680,29572,15894,845,7442,4278,34,23,15352,299,84,19,0,196,28111,18891,4479,1363,4202,652,824046,521311,87468,4707,195787,817,34387,824046,158164,32395,48037,5745,71987,665882,387573,74558,1009,187496,285,2159,12802,2477,10325,297375
2014,Salem County,New Jersey,65501,31836,33665,3760,4098,4286,4356,3897,7473,7928,10047,5050,4162,5612,3355,1477,41.7,50607,47992,12961,10444,50607,24214,26393,10444,4516,5928,65501,64228,1273,64228,52725,9383,127,10,0,0,0,586,68,61,192,45,209,0,34,33,11,5,0,0,5,0,1402,1273,508,276,170,64,65501,53814,10086,496,812,30,1597,65501,4882,1977,1927,230,748,60619,49796,9063,87,585,5,115,968,13,955,27508
2014,Cape May County,New Jersey,96286,46957,49329,4531,4746,4924,5780,5538,9420,9522,14363,7494,8071,11864,7491,2542,48.0,78673,74864,26399,21897,78673,37909,40764,21897,9634,12263,96286,94821,1465,94821,87495,4389,388,4,0,0,8,1072,110,180,146,25,110,274,34,9,227,57,7,44,0,6,1420,1465,611,262,155,77,96286,88756,5254,852,1263,122,1684,96286,6504,2527,2596,243,1138,89782,83088,4226,171,1051,36,22,1188,56,1132,98630
2014,Camden County,New Jersey,512632,247625,265007,32696,34173,33493,33975,33288,68651,66769,76164,35295,28879,37369,20952,10928,38.2,390845,371546,86533,69249,390845,185212,205633,69249,28855,40394,512632,497549,15083,497549,324438,99823,1454,113,0,0,25,27768,7653,5889,3849,350,3267,4213,34,7,2547,109,40,0,18,51,43957,15083,4592,1050,1919,1166,512632,334799,108985,4678,31251,668,48693,512632,76956,11860,43538,1281,20277,435676,302836,93339,821,27569,109,1142,9860,969,8891,205637
2014,Union County,New Jersey,545236,265252,279984,35854,35865,37448,35936,33932,70694,77566,83674,36428,28135,36562,21224,11918,38.0,413736,393402,85116,69704,413736,198091,215645,69704,28656,41048,545236,535202,10034,535202,316762,116887,819,4,0,0,65,25969,8551,5380,7132,367,1474,874,34,39,2191,347,146,15,67,119,74418,10034,2710,799,2122,312,545236,324788,121554,2579,29196,771,77295,545236,157092,10231,27417,13216,106228,388144,235384,111077,468,25723,175,9238,6079,654,5425,200514
2014,Hudson County,New Jersey,654878,324965,329913,45182,35499,32773,35414,47487,137206,101228,84750,35523,30675,38556,21616,8969,34.5,520595,497399,86556,69141,520595,256144,264451,69141,28183,40958,654878,634625,20253,634625,361426,84186,2225,135,18,11,0,93189,41942,13866,21845,1669,4588,2109,34,17,7170,270,14,124,0,132,93329,20253,4868,950,3036,499,654878,376524,92657,5310,99248,1153,101890,654878,279712,21739,58396,27669,171908,375166,194006,73368,851,92362,155,4247,10177,1970,8207,273221
2014,Hunterdon County,New Jersey,126746,63256,63490,5319,7610,9049,9240,6928,10443,15669,24603,11398,8278,10600,5375,2234,44.5,98749,94291,23119,18209,98749,48771,49978,18209,8193,10016,126746,125331,1415,125331,115618,3229,81,0,0,0,3,4448,1422,1458,735,88,404,76,34,19,265,226,0,0,21,205,1729,1415,174,278,422,18,126746,116711,3544,442,5100,322,2157,126746,7213,1107,2323,797,2986,119533,110636,2999,57,4416,217,125,1083,132,951,49612
2014,Morris County,New Jersey,497103,243487,253616,26216,31119,35374,34181,25703,53140,67507,85518,36567,28975,39196,22525,11082,41.8,382768,365286,89504,72803,382768,184965,197803,72803,31435,41368,497103,487765,9338,487765,406912,16039,485,30,0,16,26,47072,21877,12575,4633,379,2906,1227,34,27,3475,69,0,69,0,0,17188,9338,1598,676,3813,62,497103,414495,18579,1776,52141,549,19349,497103,60488,7720,11594,3556,37618,436615,365232,15095,300,46834,69,1871,7214,907,6307,190509
2014,Atlantic County,New Jersey,275325,133392,141933,16580,16280,18099,18943,18612,32146,34293,42859,18966,17390,23001,12820,5336,40.5,213006,201377,50937,41157,213006,101520,111486,41157,17826,23331,275325,266007,9318,266007,184867,43646,571,36,10,3,22,22338,6700,3820,2950,73,1028,3799,34,1,3968,159,0,34,0,125,14426,9318,2242,756,797,547,275325,191022,48514,2400,24279,722,18278,275325,48865,7985,20583,1233,19064,226460,158304,40358,401,22037,151,709,4500,296,4204,127104
2014,Monmouth County,New Jersey,629702,306294,323408,33347,39196,44165,43968,35256,66002,80352,108064,47418,39470,49847,27858,14759,42.0,485021,462243,115665,92464,485021,232576,252445,92464,39159,53305,629702,615872,13830,615872,522220,45548,909,7,0,0,23,32858,10935,11051,4576,201,2768,1129,34,25,2198,108,66,24,0,18,14229,13830,4545,2141,2852,525,629702,533625,52014,4418,37308,735,16389,629702,63488,19685,18451,3669,21683,566214,479949,42498,299,32688,70,898,9812,629,9183,259572
2014,Sussex County,New Jersey,146888,72897,73991,7178,9207,10004,10406,8147,14196,19212,26936,11988,10029,11933,5267,2385,42.8,113679,108361,25442,19585,113679,55976,57703,19585,8952,10633,146888,144653,2235,144653,137249,3001,169,0,0,0,0,2607,609,821,621,7,225,90,34,37,234,25,12,0,0,13,1602,2235,397,405,837,0,146888,139181,3610,745,3625,61,2079,146888,10105,989,3782,503,4831,136783,129351,2747,147,2587,25,154,1772,123,1649,62094
2014,Essex County,New Jersey,789616,379041,410575,53738,52867,54139,53401,54036,107618,113986,115667,49250,40657,51381,28381,14495,36.7,596482,564199,117604,94257,596482,280845,315637,94257,37843,56414,789616,764765,24851,764765,334962,316984,2324,286,0,0,0,38169,10204,9777,9280,690,3064,1063,34,13,4091,319,34,23,0,262,72007,24851,9354,2783,2992,657,789616,354729,331346,7241,43201,1176,78633,789616,168373,9862,56891,5097,96523,621243,255623,307806,1277,37798,304,7024,11411,1474,9937,313452
2014,Gloucester County,New Jersey,289705,140730,148975,16611,18784,20276,19947,19569,34123,38880,46117,19749,17316,21649,11489,5195,39.4,221442,209742,48223,38333,221442,105762,115680,38333,16375,21958,289705,283154,6551,283154,238755,29798,441,39,0,0,0,8381,2557,1227,2488,54,765,533,34,15,757,80,33,15,0,32,5699,6551,2415,720,1057,431,289705,244013,33607,1834,10020,301,6907,289705,15120,3284,7596,500,3740,274585,231868,28680,281,8247,65,703,4741,130,4611,111034
2014,Passaic County,New Jersey,505403,245785,259618,34814,33514,34708,36085,36958,67130,67482,72618,32265,26303,34913,19112,9501,36.4,381228,358846,78918,63526,381228,182219,199009,63526,26424,37102,505403,486063,19340,486063,332659,64025,1967,66,2,0,0,26239,10705,3235,4855,554,2034,585,34,31,4271,96,40,0,56,0,61077,19340,9731,1837,1775,364,505403,349089,75887,5041,29240,984,65507,505403,194313,35475,42526,4402,111910,311090,221995,56112,772,25922,56,1719,4514,580,3934,176210
2014,Bergen County,New Jersey,920456,444844,475612,49522,56246,59720,59476,49857,107737,127293,146775,66909,53855,73706,45898,23462,41.4,717134,686032,173549,143066,717134,340824,376310,143066,60534,82532,920456,900362,20094,900362,655209,52849,1881,188,20,0,7,140014,30141,17506,19248,6326,58483,724,34,3,7586,143,60,26,31,26,50266,20094,3946,754,6984,557,920456,671340,59652,4405,149510,989,56138,920456,160193,11317,30155,13863,104858,760263,554930,48700,1113,139297,123,2776,13324,1644,11680,354298
2014,Warren County,New Jersey,107624,52386,55238,5402,6665,7296,7338,6333,10937,14207,18649,7858,6851,8792,4795,2501,42.1,83630,79579,20134,16088,83630,40186,43444,16088,6870,9218,107624,106136,1488,106136,96407,4414,159,12,0,0,0,2790,969,392,672,51,273,198,34,41,235,9,0,0,0,9,2357,1488,242,340,462,8,107624,97750,4772,528,3381,28,2686,107624,8293,640,2573,473,4607,99331,90727,4307,71,2790,9,242,1185,146,1039,45114
2014,Burlington County,New Jersey,450155,221307,228848,24492,27349,30179,29490,28179,53248,58961,73678,31520,26934,35509,21755,8861,40.9,349397,332692,81440,66125,349397,170213,179184,66125,28146,37979,450155,434877,15278,434877,329978,73047,436,39,0,2,0,20307,7936,2739,3067,426,2186,1022,34,5,2931,199,113,62,24,0,10910,15278,4544,1390,2673,1070,450155,341626,81630,4173,25402,944,13671,450155,31743,4881,14732,1090,11040,418412,312829,70793,280,20124,138,1974,12274,920,11354,176673
2014,Lincoln County,New Mexico,20162,10060,10102,971,1142,995,901,959,1917,1860,2840,1803,1833,3036,1492,413,50.2,16402,15853,6018,4941,16402,8033,8369,4941,2456,2485,20162,19678,484,19678,17234,103,478,0,0,310,27,34,0,0,0,2,2,0,35,27,30,10,10,0,0,0,1819,484,66,207,28,0,20162,17691,169,739,62,10,2002,20162,6208,4521,54,0,1633,13954,13017,91,460,34,0,8,344,74,270,17597
2014,Chaves County,New Mexico,65850,32575,33275,4990,4835,5100,5343,4518,8259,7464,8167,4193,3591,4984,3243,1163,34.8,47879,44403,11433,9390,47879,23421,24458,9390,4290,5100,65850,64191,1659,64191,52463,1139,780,51,0,117,17,588,3,111,194,68,5,195,35,5,12,40,0,0,21,19,9181,1659,231,426,24,0,65850,53942,1514,1354,774,87,9995,65850,35258,31065,192,124,3877,30592,27902,1073,453,525,40,13,586,0,586,26672
2014,Lea County,New Mexico,66876,34219,32657,5790,5455,5656,5060,4759,9683,8129,8312,3921,2950,3938,2536,687,31.5,46944,43767,8832,7161,46944,24116,22828,7161,3306,3855,66876,65232,1644,65232,59190,2202,576,63,0,214,0,120,72,11,0,14,0,0,35,25,23,0,0,0,0,0,3144,1644,816,305,59,6,66876,60769,3105,952,209,9,3584,66876,35747,34652,19,51,1025,31129,27156,2061,445,120,0,97,1250,70,1180,24993
2014,Santa Fe County,New Mexico,146361,71323,75038,7648,8388,8493,8350,7884,16574,17862,21243,12204,12297,16033,6786,2599,43.9,116781,112041,32679,25418,116781,56455,60326,25418,11442,13976,146361,142365,3996,142365,122044,1097,4507,7,22,1045,28,1675,328,550,265,190,94,72,35,49,176,70,0,18,21,31,12972,3996,457,1223,593,23,146361,125649,1711,6007,2565,150,14434,146361,74650,34631,578,241,39200,71711,63500,944,3404,1536,62,298,1967,161,1806,71554
2014,Union County,New Mexico,4413,2477,1936,228,319,224,151,375,596,575,587,314,218,476,252,98,40.2,3515,3403,984,826,3515,2039,1476,826,369,457,4413,4331,82,4331,3430,119,87,0,0,34,0,5,0,0,0,0,5,0,35,59,0,0,0,0,0,0,690,82,3,5,28,0,4413,3477,136,113,33,7,736,4413,1785,966,0,0,819,2628,2426,112,43,5,0,11,31,0,31,2309
2014,Sierra County,New Mexico,11774,5723,6051,430,463,569,519,571,684,765,1753,899,1167,2200,1175,579,55.5,9994,9654,4769,3954,9994,4856,5138,3954,1952,2002,11774,11534,240,11534,10777,26,252,16,0,66,0,113,0,18,95,0,0,0,35,51,0,0,0,0,0,0,366,240,0,128,52,0,11774,10989,26,392,181,0,426,11774,3394,2190,29,4,1171,8380,7929,26,120,113,0,0,192,28,164,8321
2014,Socorro County,New Mexico,17608,9220,8388,1015,1627,1048,1460,1416,2031,1608,2243,1269,1192,1630,674,395,36.1,13176,12024,3588,2699,13176,6778,6398,2699,1333,1366,17608,17277,331,17277,13872,163,2215,7,12,1270,0,55,0,7,0,0,36,0,35,53,12,0,0,0,0,0,972,331,16,8,124,0,17608,14180,188,2237,188,0,1146,17608,8629,2994,4,0,5631,8979,6468,161,2132,55,0,22,141,0,141,8024
2014,Roosevelt County,New Mexico,20065,10179,9886,1550,1183,1565,2077,2488,2561,2092,2132,1251,756,1319,790,301,29.2,14893,13231,2876,2410,14893,7492,7401,2410,1108,1302,20065,19606,459,19606,14864,492,245,0,0,47,21,182,7,86,11,0,0,0,35,41,78,6,0,0,6,0,3817,459,35,189,63,0,20065,15255,592,434,304,104,3891,20065,8013,6133,249,37,1594,12052,10963,467,212,104,0,25,281,9,272,8251
2014,Doña Ana County,New Mexico,212942,104630,108312,15652,14977,15669,17695,21683,27497,23184,25390,12360,10767,15805,9207,3056,32.5,157460,143616,34333,28068,157460,76430,81030,28068,13038,15030,212942,208700,4242,208700,190021,3538,2566,80,0,731,48,2393,649,703,268,239,164,175,35,13,195,15,7,0,5,3,10167,4242,573,891,485,64,212942,193639,4492,3877,3279,186,11985,212942,141087,133074,1169,149,6695,71855,62649,3223,1702,2291,12,154,1824,131,1693,82988
2014,Los Alamos County,New Mexico,17974,9115,8859,894,1077,1383,1342,611,1781,2216,3026,1496,1310,1598,840,400,43.1,13728,13162,3580,2838,13728,6865,6863,2838,1409,1429,17974,17609,365,17609,15778,89,183,20,0,73,0,1126,132,484,0,126,173,189,35,28,22,17,0,17,0,0,416,365,12,61,152,5,17974,16134,106,266,1291,38,530,17974,2830,1077,0,75,1678,15144,13424,89,183,1126,17,78,227,0,227,8329
2014,Rio Arriba County,New Mexico,40155,19750,20405,2799,2594,2800,2697,2390,4746,4735,5625,2854,2793,3634,1734,754,39.5,30334,28787,7595,6122,30334,14940,15394,6122,2790,3332,40155,39365,790,39365,26672,165,6101,14,9,546,12,192,83,9,94,6,0,0,35,39,0,2,0,2,0,0,6233,790,81,163,0,74,40155,27123,452,6484,221,11,6673,40155,28676,9026,24,15,19611,11479,5273,158,5631,192,2,31,192,18,174,19601
2014,San Miguel County,New Mexico,28899,14226,14673,1579,1663,1760,2142,2147,2852,3448,4212,2211,2041,2948,1387,509,41.8,22805,21270,6021,4844,22805,11229,11576,4844,2235,2609,28899,27931,968,27931,17837,528,291,0,0,84,0,210,3,104,47,56,0,0,35,47,0,17,6,0,11,0,9048,968,25,340,44,8,28899,18701,629,711,254,49,9558,28899,22235,5154,9,130,16942,6664,5595,387,157,207,17,157,144,14,130,15581
2014,Valencia County,New Mexico,76480,38490,37990,5073,5381,5562,5462,4919,8992,9202,11093,5184,4886,6448,3307,971,38.2,57072,53965,13790,10726,57072,28597,28475,10726,5083,5643,76480,74220,2260,74220,52853,901,2869,34,8,727,0,368,24,38,119,95,76,0,35,61,16,0,0,0,0,0,17229,2260,112,619,116,61,76480,54853,1216,3722,635,82,18437,76480,45018,22594,155,65,22204,31462,26947,840,2416,360,0,82,817,58,759,30142
2014,Torrance County,New Mexico,16037,8246,7791,822,993,1078,1010,1037,1678,1870,2421,1256,1304,1671,726,171,43.2,12462,11925,3208,2568,12462,6469,5993,2568,1289,1279,16037,15486,551,15486,13953,213,395,0,0,164,0,6,0,0,0,0,0,0,35,57,6,0,0,0,0,0,919,551,95,247,21,0,16037,14495,315,672,36,9,1091,16037,6449,2928,15,0,3506,9588,8746,213,379,6,0,0,244,0,244,7774
2014,Bernalillo County,New Mexico,671429,329088,342341,43843,43575,44261,43309,49646,99971,84132,91088,43147,40217,49696,27243,11301,36.3,514110,486444,111231,88240,514110,249001,265109,88240,38436,49804,671429,644580,26849,644580,481651,19358,29705,385,253,13524,216,15802,2332,2914,2604,1068,893,3471,35,1,2520,658,273,190,63,132,97406,26849,3961,4964,4003,925,671429,502446,26106,38081,23967,1799,107960,671429,325447,185553,3209,2997,133688,345982,273655,16978,26220,14877,425,1774,12053,476,11577,286270
2014,Otero County,New Mexico,65415,33440,31975,4941,4820,3966,4143,5539,8819,7060,8317,3601,4291,5652,3193,1073,35.6,49266,46519,12513,9918,49266,25133,24133,9918,4712,5206,65415,63137,2278,63137,50457,2598,4694,123,0,370,31,832,32,99,289,87,203,40,35,35,82,59,40,19,0,0,4497,2278,526,398,438,32,65415,52563,3239,5222,1375,80,5295,65415,23230,19362,708,24,3136,42185,33794,2350,4054,721,24,73,1169,94,1075,30982
2014,Cibola County,New Mexico,27392,13822,13570,1851,1905,1817,1766,1959,3970,3288,3630,1826,1610,2186,1248,336,36.2,20701,19660,4643,3770,20701,10417,10284,3770,1659,2111,27392,26599,793,26599,12299,236,10980,31,0,3524,124,196,1,6,54,72,11,0,35,6,52,27,12,0,0,15,2861,793,100,313,12,72,27392,12974,467,11392,212,63,3121,27392,10206,4343,65,145,5653,17186,5816,210,10600,188,27,0,345,14,331,11100
2014,De Baca County,New Mexico,1967,889,1078,39,98,134,237,37,134,237,237,314,127,190,156,27,47.9,1605,1458,467,373,1605,753,852,373,159,214,1967,1886,81,1886,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11,0,0,0,0,0,0,316,81,0,81,0,0,1967,1651,0,81,0,0,316,1967,769,370,0,0,399,1198,1117,0,0,0,0,0,81,0,81,1093
2014,Guadalupe County,New Mexico,4594,2727,1867,195,206,303,282,244,842,557,572,338,218,332,419,86,40.9,3694,3596,965,837,3694,2260,1434,837,416,421,4594,4500,94,4500,3837,110,90,0,0,32,0,1,0,1,0,0,0,0,35,19,0,9,0,0,0,9,453,94,25,13,1,0,4594,3931,135,103,2,9,508,4594,3490,735,0,0,2755,1104,860,110,85,1,9,0,39,0,39,2291
2014,Catron County,New Mexico,3651,1956,1695,20,158,129,242,63,119,235,679,660,309,796,221,20,56.8,3124,3102,1226,1037,3124,1628,1496,1037,589,448,3651,3597,54,3597,3405,23,88,22,13,42,0,9,0,0,9,0,0,0,35,3,0,0,0,0,0,0,72,54,0,15,0,0,3651,3459,23,103,9,0,111,3651,733,294,0,0,439,2918,2764,23,88,9,0,0,34,19,15,3698
2014,Hidalgo County,New Mexico,4734,2357,2377,320,339,319,313,225,546,535,646,362,283,435,313,98,41.2,3582,3393,1001,846,3582,1790,1792,846,411,435,4734,4590,144,4590,4187,13,22,17,0,0,0,0,0,0,0,0,0,0,35,23,0,0,0,0,0,0,368,144,0,89,0,0,4734,4289,55,111,0,0,423,4734,2678,2417,83,0,178,2056,1994,13,22,0,0,0,27,0,27,2393
2014,McKinley County,New Mexico,73082,35603,37479,6406,5714,6476,6425,5811,9487,8617,9156,4114,3488,4272,2461,655,30.7,50711,46738,9186,7388,50711,23873,26838,7388,3094,4294,73082,70748,2334,70748,12174,448,54351,85,7,41584,26,652,54,158,231,0,46,9,35,31,154,50,24,14,12,0,3073,2334,346,1023,100,181,73082,13832,996,56019,800,96,3699,73082,10083,8119,223,8,1733,62999,7407,428,53221,652,50,8,1233,34,1199,25795
2014,Sandoval County,New Mexico,135191,66215,68976,8423,9882,10278,9434,7603,16172,17681,19274,9523,8596,11310,5049,1966,38.7,100558,95258,23360,18325,100558,48444,52114,18325,8311,10014,135191,130390,4801,130390,96733,3542,16835,76,7,3775,92,1932,239,383,521,168,136,278,35,43,207,63,31,14,0,18,11285,4801,562,1047,823,123,135191,101005,4612,18627,2963,296,12974,135191,49157,23571,550,152,24884,86034,62387,2672,16097,1824,63,475,2516,154,2362,53289
2014,Grant County,New Mexico,29303,14583,14720,1708,1858,1746,1752,1560,2880,2804,3585,2501,2236,3793,2100,780,46.4,22947,21848,7944,6673,22947,11179,11768,6673,3213,3460,29303,28526,777,28526,25345,104,523,0,31,78,40,79,0,32,11,14,0,0,35,17,22,4,2,0,2,0,2471,777,47,455,114,13,29303,26049,174,1011,238,4,2619,29303,14326,12267,28,4,2027,14977,14057,55,267,79,4,8,507,12,495,14683
2014,Curry County,New Mexico,50173,25788,24385,4311,4178,3283,3491,4602,8105,5899,5743,2455,2483,3117,1610,896,30.7,36455,34096,6893,5623,36455,18692,17763,5623,2472,3151,50173,48603,1570,48603,36293,3259,656,79,0,137,0,716,0,44,398,108,129,15,35,9,22,55,25,30,0,0,7624,1570,246,335,239,96,50173,37407,3923,1141,1091,55,8142,50173,19839,14633,240,106,4860,30334,25384,2925,306,681,51,77,910,11,899,20422
2014,Eddy County,New Mexico,54834,27760,27074,3775,3958,4078,3834,3502,7280,6271,7419,3400,3635,4052,2811,819,36.7,40603,38563,9858,7682,40603,20452,20151,7682,3427,4255,54834,53864,970,53864,48393,783,751,31,0,241,0,339,88,0,52,0,33,164,35,15,2,38,0,19,19,0,3560,970,10,335,102,15,54834,49227,850,1207,502,107,3961,54834,24840,22777,75,130,1858,29994,27741,783,536,339,38,206,351,0,351,22960
2014,Mora County,New Mexico,4722,2378,2344,276,350,237,363,324,315,684,476,294,244,649,455,55,44.1,3606,3485,1318,1159,3606,1787,1819,1159,585,574,4722,4686,36,4686,3140,4,21,0,0,11,0,0,0,0,0,0,0,0,35,33,0,0,0,0,0,0,1521,36,0,11,0,0,4722,3175,4,33,0,0,1546,4722,3981,466,1,0,3514,741,718,3,15,0,0,5,0,0,0,3202
2014,San Juan County,New Mexico,127358,63149,64209,9751,10260,9854,9048,8948,17818,14835,16687,8661,6497,8453,4691,1855,33.7,91823,86584,18590,14999,91823,45307,46516,14999,6643,8356,127358,123095,4263,123095,67447,731,47371,189,0,43437,101,470,103,76,169,11,67,15,35,45,29,100,41,38,13,8,6976,4263,554,1580,396,278,127358,71198,1675,49391,928,313,8241,127358,24659,14626,43,24,9966,102699,52636,620,46326,463,70,90,2494,100,2394,49527
2014,Luna County,New Mexico,24947,12348,12599,1798,1955,1755,1821,1457,2747,2541,2840,1439,1646,2708,1677,563,38.8,18324,17239,5837,4948,18324,9013,9311,4948,2416,2532,24947,24590,357,24590,22416,267,310,5,0,150,0,88,0,11,77,0,0,0,35,29,0,31,31,0,0,0,1478,357,19,11,26,85,24947,22675,371,406,114,44,1694,24947,15802,14807,30,16,949,9145,8454,252,198,88,31,0,122,0,122,10996
2014,Taos County,New Mexico,32956,16118,16838,1717,1757,1920,1712,1608,3320,3775,4801,2938,2891,4028,1645,844,46.5,26493,25490,7890,6517,26493,12717,13776,6517,2957,3560,32956,31787,1169,31787,21613,155,1922,29,28,128,49,253,2,222,11,1,2,0,35,55,15,0,0,0,0,0,7844,1169,58,276,20,0,32956,22498,349,2375,280,142,8512,32956,18497,5498,129,75,12795,14459,11853,155,1650,253,0,12,536,101,435,20296
2014,Colfax County,New Mexico,13264,6755,6509,660,670,767,832,672,1351,1373,1894,1100,1101,1641,1000,203,47.1,10672,10223,3457,2844,10672,5420,5252,2844,1353,1491,13264,13013,251,13013,11090,65,382,10,0,215,12,141,0,94,36,0,0,0,35,7,11,0,0,0,0,0,1335,251,1,135,0,0,13264,11337,66,534,141,0,1450,13264,6392,2763,74,17,3538,6872,6446,53,102,141,0,14,116,0,116,10046
2014,Harding County,New Mexico,655,294,361,30,30,20,49,36,48,19,56,114,81,92,41,39,56.7,555,515,213,172,555,240,315,172,81,91,655,650,5,650,629,0,1,0,0,1,0,1,0,0,1,0,0,0,35,21,0,0,0,0,0,0,19,5,0,1,0,0,655,634,3,5,1,0,20,655,242,48,0,0,194,413,411,0,0,1,0,0,1,0,1,493
2014,Quay County,New Mexico,8822,4254,4568,517,575,483,661,421,739,897,1199,552,827,1141,660,150,46.0,6934,6398,2457,1951,6934,3351,3583,1951,929,1022,8822,8622,200,8622,8209,44,103,3,0,0,0,0,0,0,0,0,0,0,35,37,0,0,0,0,0,0,266,200,11,49,1,0,8822,8384,78,160,1,0,402,8822,3839,1624,5,0,2210,4983,4802,44,31,0,0,0,106,45,61,5561
2014,Bronx County,New York,1413566,664506,749060,106806,99313,98814,107362,120362,211078,184957,188931,77507,64435,85609,47801,20591,33.1,1046061,974024,190369,154001,1046061,477093,568968,154001,58955,95046,1413566,1362017,51549,1362017,304110,477844,7936,818,0,0,4,50800,14853,7090,5604,544,2754,3027,36,5,16928,660,145,92,48,375,520667,51549,11162,1767,3109,2179,1413566,333203,508740,15792,59332,2814,549412,1413566,767506,76480,296633,7922,386471,646060,148383,421860,3162,49822,293,8879,13661,2775,10886,518149
2014,Onondaga County,New York,467846,225727,242119,27158,28381,29859,35724,34836,58910,54640,69464,32992,27465,35093,22027,11297,38.7,363301,337759,84169,68417,363301,172334,190967,68417,28903,39514,467846,453923,13923,453923,377487,51623,3253,216,29,0,27,16185,3222,4331,890,181,1422,1694,36,67,4445,72,47,9,0,16,5303,13923,5687,2356,1692,629,467846,389264,59605,6848,18725,438,7756,467846,20281,2666,10409,1633,5573,447565,366731,49849,2866,16102,72,704,11241,571,10670,203496
2014,Clinton County,New York,81829,42070,39759,3969,4250,4201,6232,7668,10278,9930,13024,5653,4988,6405,3868,1363,39.6,66494,61175,14362,11636,66494,34126,32368,11636,5175,6461,81829,80743,1086,80743,75186,3430,259,39,0,0,9,1082,142,326,242,40,132,26,36,19,174,5,0,0,5,0,781,1086,334,330,182,11,81829,76146,3832,613,1339,48,952,81829,2164,349,733,80,1002,79665,74113,3273,244,1082,5,47,901,19,882,35909
