year,county,state,sex_and_age_total_population,sex_and_age_male,sex_and_age_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over.1,sex_and_age_male.1,sex_and_age_female.1,sex_and_age_65_years_and_over.1,sex_and_age_male.2,sex_and_age_female.2,race_total_population,race_one_race,race_two_or_more_races,race_one_race.1,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch.1,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is.1,race_one_race_native_hawaiian_and_other_pacific_is.2,race_one_race_native_hawaiian_and_other_pacific_is.3,race_one_race_native_hawaiian_and_other_pacific_is.4,race_one_race_some_other_race,race_two_or_more_races.1,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_white,race_black_or_african_american,race_american_indian_and_alaska_native,race_asian,race_native_hawaiian_and_other_pacific_islander,race_some_other_race,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_hispanic_or_latino_of_,hispanic_or_latino_and_race_hispanic_or_latino_of_.1,hispanic_or_latino_and_race_hispanic_or_latino_of_.2,hispanic_or_latino_and_race_hispanic_or_latino_of_.3,hispanic_or_latino_and_race_hispanic_or_latino_of_.4,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino.1,hispanic_or_latino_and_race_not_hispanic_or_latino.2,hispanic_or_latino_and_race_not_hispanic_or_latino.3,hispanic_or_latino_and_race_not_hispanic_or_latino.4,hispanic_or_latino_and_race_not_hispanic_or_latino.5,hispanic_or_latino_and_race_not_hispanic_or_latino.6,hispanic_or_latino_and_race_not_hispanic_or_latino.7,hispanic_or_latino_and_race_not_hispanic_or_latino.8,hispanic_or_latino_and_race_not_hispanic_or_latino.9,total_housing_units
2011,Jasper County,Texas,35538,17448,18090,2408,2672,2226,2478,1759,4027,4542,5011,2194,2408,3253,2079,481,39.9,26648,25403,7368,5813,26648,12893,13755,5813,2618,3195,35538,35134,404,35134,28443,5833,209,28,0,0,0,213,70,59,17,19,0,48,48,241,0,52,52,0,0,0,384,404,228,71,34,10,35538,28837,6071,328,285,52,407,35538,1982,1792,0,15,175,33556,26783,5813,209,213,52,105,381,0,381,16767
2011,Jefferson County,Texas,250714,128010,122704,17126,16173,16436,18055,19132,35094,31948,37213,15319,12347,15991,11598,4282,36.0,190326,179627,39041,31871,190326,97206,93120,31871,13394,18477,250714,246428,4286,246428,135978,84564,802,177,17,99,9,8403,1226,677,1325,96,285,3458,48,245,1336,150,64,24,10,52,16531,4286,1060,682,555,360,250714,139376,86451,2053,9208,259,17918,250714,41017,34125,540,261,6091,209697,113490,84027,650,8283,140,464,2643,66,2577,103744
2011,Kinney County,Texas,3656,1863,1793,241,233,210,263,102,475,280,491,272,275,479,306,29,46.2,2830,2674,996,814,2830,1473,1357,814,410,404,3656,3643,13,3643,3394,96,47,20,0,10,0,30,0,30,0,0,0,0,48,271,0,0,0,0,0,0,76,13,9,3,0,1,3656,3406,106,51,30,0,76,3656,1989,1902,0,0,87,1667,1538,78,20,30,0,0,1,0,1,1923
2011,Oldham County,Texas,2032,1017,1015,96,150,176,211,88,232,272,260,154,117,196,44,36,39.0,1425,1399,343,276,1425,727,698,276,134,142,2032,2002,30,2002,1833,57,11,4,0,0,0,29,2,13,0,0,0,7,48,359,7,20,20,0,0,0,52,30,0,13,7,10,2032,1853,67,34,36,20,52,2032,173,162,0,0,11,1859,1714,57,5,29,20,4,30,0,30,883
2011,Lamb County,Texas,14063,7038,7025,1217,930,1302,1123,795,1602,1544,1843,756,713,1206,702,330,35.8,9878,9357,2651,2238,9878,4760,5118,2238,971,1267,14063,13794,269,13794,12526,624,50,0,0,0,0,6,0,0,0,6,0,0,48,279,0,0,0,0,0,0,588,269,40,113,13,23,14063,12760,687,218,19,0,668,14063,7110,6579,70,16,445,6953,6158,610,27,6,0,0,152,0,152,6130
2011,Lipscomb County,Texas,3260,1628,1632,273,189,299,245,173,372,404,454,186,189,240,183,53,36.9,2333,2229,589,476,2333,1183,1150,476,221,255,3260,3228,32,3228,2720,23,73,2,0,0,0,59,0,1,47,2,9,0,48,295,0,9,9,0,0,0,344,32,0,20,0,0,3260,2752,23,93,59,9,356,3260,939,858,5,0,76,2321,2191,14,28,59,9,0,20,0,20,1521
2011,McCulloch County,Texas,8242,4034,4208,511,539,525,573,365,782,1155,973,559,693,813,540,214,40.9,6266,5973,2005,1567,6266,3031,3235,1567,706,861,8242,8238,4,8238,7843,213,5,0,0,0,0,78,23,32,0,0,23,0,48,307,0,0,0,0,0,0,99,4,0,4,0,0,8242,7847,213,9,78,0,99,8242,2391,2222,133,0,36,5851,5556,208,5,78,0,0,4,0,4,4312
2011,Mason County,Texas,3950,2005,1945,166,200,346,219,192,316,462,369,185,389,624,338,144,48.1,3071,2961,1319,1106,3071,1537,1534,1106,518,588,3950,3932,18,3932,3890,0,14,0,0,0,9,0,0,0,0,0,0,0,48,319,0,0,0,0,0,0,28,18,0,0,0,0,3950,3908,0,14,0,0,46,3950,690,674,0,0,16,3260,3237,0,5,0,0,0,18,18,0,2509
2011,Dickens County,Texas,2427,1317,1110,156,152,95,151,132,301,281,370,218,103,289,103,76,43.1,1930,1835,499,468,1930,1054,876,468,213,255,2427,2405,22,2405,2035,120,5,5,0,0,0,4,3,0,0,0,0,0,48,125,1,0,0,0,0,0,241,22,17,5,0,0,2427,2057,137,10,4,0,241,2427,683,571,7,7,98,1744,1624,101,0,4,0,0,15,0,15,1306
2011,Lee County,Texas,16565,8501,8064,1027,1048,1328,1302,930,1746,2021,2592,1146,855,1336,971,263,40.0,12263,11683,3085,2570,12263,6159,6104,2570,1145,1425,16565,16350,215,16350,13845,1907,41,5,0,17,0,0,0,0,0,0,0,0,48,287,0,0,0,0,0,0,557,215,91,97,0,12,16565,14047,2011,150,0,0,572,16565,3604,3543,0,15,46,12961,10869,1848,41,0,0,3,200,0,200,7461
2011,Tarrant County,Texas,1780700,874271,906429,142339,140611,135650,129125,121656,263627,264090,252940,94800,78952,88359,49719,18832,33.4,1281410,1209778,200153,156910,1281410,619401,662009,156910,66283,90627,1780700,1740434,40266,1740434,1236439,261332,9434,1528,77,39,197,81702,14762,8100,7486,1607,5319,28631,48,439,15797,3327,265,587,146,2329,148200,40266,8464,8050,8613,1248,1780700,1271886,273983,20567,93311,4536,158968,1780700,467775,407383,12480,3545,44367,1312925,934506,256684,6314,80871,3140,3864,27546,1285,26261,707451
2011,Anderson County,Texas,58192,34070,24122,3233,2901,3473,3689,4049,8558,8877,9642,3421,2816,4398,2175,960,38.7,46642,43913,9041,7533,46642,28143,18499,7533,3418,4115,58192,57416,776,57416,42895,12411,415,79,0,0,4,338,0,57,114,3,6,146,48,1,12,73,65,8,0,0,1284,776,202,191,20,29,58192,43618,12653,635,376,116,1575,58192,9048,7763,190,4,1091,49144,35694,12323,200,338,73,0,516,35,481,20022
2011,Ellis County,Texas,146997,72561,74436,10904,12339,11736,11933,9046,17950,20932,21701,8919,7033,8666,4579,1259,34.8,104324,98174,18420,14504,104324,50618,53706,14504,6337,8167,146997,144218,2779,144218,120093,12818,2423,100,104,5,0,962,60,227,177,184,54,107,48,139,153,109,91,0,0,18,7813,2779,1086,580,227,27,146997,122655,14048,3091,1322,136,8593,146997,34026,31276,524,25,2201,112971,96796,12597,778,939,109,62,1690,40,1650,53570
2011,Jackson County,Texas,14002,6795,7207,1096,948,971,1012,748,1529,1651,2054,1008,768,1152,835,230,38.9,10395,9838,2640,2217,10395,4996,5399,2217,951,1266,14002,13727,275,13727,10780,1125,18,10,0,0,0,0,0,0,0,0,0,0,48,239,0,0,0,0,0,0,1804,275,30,125,0,0,14002,11032,1178,143,0,0,1924,14002,3983,3889,0,0,94,10019,8840,1029,18,0,0,0,132,0,132,6597
2011,Kerr County,Texas,49216,23792,25424,2616,2759,2802,3107,2801,4384,4903,6674,3534,3430,6173,4248,1785,46.9,39203,37353,14265,12206,39203,18631,20572,12206,5523,6683,49216,48273,943,48273,45191,968,232,8,0,0,0,533,208,10,39,39,60,60,48,265,117,30,0,15,0,15,1319,943,214,519,13,5,49216,46092,1224,756,558,40,1489,49216,11640,10751,193,0,696,37576,35683,913,176,433,30,11,330,11,319,23614
2011,Milam County,Texas,24861,12268,12593,1752,1740,1930,1696,1280,2573,2946,3452,1451,1662,2340,1395,644,39.6,18262,17625,5178,4379,18262,8863,9399,4379,1973,2406,24861,24301,560,24301,20355,2342,170,11,0,0,0,23,23,0,0,0,0,0,48,331,0,0,0,0,0,0,1411,560,295,101,0,20,24861,20882,2670,291,30,7,1548,24861,5674,5452,6,0,216,19187,16371,2332,86,23,0,0,375,10,365,11292
2011,Comanche County,Texas,13878,6768,7110,898,895,901,1008,748,1191,1639,1845,864,1077,1533,1011,268,42.5,10552,10117,3399,2812,10552,5173,5379,2812,1283,1529,13878,13749,129,13749,12700,156,17,0,0,0,0,136,0,12,113,0,0,11,48,93,0,0,0,0,0,0,740,129,43,52,13,0,13878,12828,200,69,149,0,761,13878,3465,3108,49,0,308,10413,10123,78,17,136,0,0,59,7,52,7233
2011,Falls County,Texas,17799,8480,9319,939,975,1313,1598,1045,2109,2328,2546,1062,1087,1402,941,454,39.0,13782,12663,3498,2797,13782,6296,7486,2797,1220,1577,17799,17500,299,17500,12144,4549,71,7,0,0,0,109,30,6,7,0,0,66,48,145,0,0,0,0,0,0,627,299,48,105,0,2,17799,12409,4631,178,134,0,746,17799,3557,3367,20,2,168,14242,9436,4536,65,88,0,5,112,0,112,7720
2011,Brooks County,Texas,7297,3471,3826,550,725,453,565,473,891,589,990,396,359,744,394,168,34.8,5251,4776,1534,1306,5251,2408,2843,1306,510,796,7297,7282,15,7282,6219,13,0,0,0,0,0,59,0,0,0,4,55,0,48,47,0,0,0,0,0,0,991,15,2,0,0,0,7297,6234,15,0,59,0,1004,7297,6720,6352,2,0,366,577,505,13,0,59,0,0,0,0,0,3321
2011,Austin County,Texas,28150,13955,14195,1831,2007,1949,2161,1572,2738,3496,4350,1767,1865,2455,1410,549,39.7,21000,19812,5266,4414,21000,10259,10741,4414,2031,2383,28150,27678,472,27678,23768,2764,62,48,0,0,0,15,0,0,3,0,0,12,48,15,0,0,0,0,0,0,1069,472,199,140,0,0,28150,24237,2963,202,18,0,1202,28150,6401,5890,5,18,488,21749,18623,2749,62,15,0,28,272,0,272,12734
2011,Kenedy County,Texas,325,140,185,18,8,31,18,5,23,20,61,28,22,60,31,0,51.4,254,250,92,91,254,105,149,91,6,85,325,325,0,325,317,7,0,0,0,0,0,0,0,0,0,0,0,0,48,261,0,0,0,0,0,0,1,0,0,0,0,0,325,317,7,0,0,0,1,325,174,173,0,0,1,151,150,1,0,0,0,0,0,0,0,262
2011,Colorado County,Texas,20792,10321,10471,1274,1404,1380,1328,1337,1874,2327,3045,1717,1094,2140,1193,679,42.6,15872,15131,4631,4012,15872,7787,8085,4012,1823,2189,20792,20636,156,20636,16790,2863,57,0,0,0,0,91,0,0,47,0,2,42,48,89,0,8,0,0,0,8,827,156,0,48,34,0,20792,16946,2863,105,125,8,901,20792,5255,4977,61,0,217,15537,12551,2813,15,91,8,20,39,0,39,10450
2011,San Patricio County,Texas,65648,32785,32863,4879,4907,5352,5399,4073,7794,8348,9271,3761,3641,4592,2790,841,35.5,47048,43991,10349,8223,47048,23082,23966,8223,3690,4533,65648,64620,1028,64620,55392,1351,308,32,0,0,0,611,146,105,273,30,38,5,48,409,14,6,0,0,0,6,6952,1028,215,279,90,0,65648,56346,1589,605,760,25,7362,65648,35175,32633,432,18,2092,30473,27970,1270,88,596,6,118,425,20,405,26515
2011,Randall County,Texas,118994,57972,61022,8027,8026,8350,9313,9458,15816,14878,16757,7418,6157,8239,4855,1700,35.3,89433,83488,18237,14794,89433,42723,46710,14794,6332,8462,118994,115715,3279,115715,106865,2636,722,113,6,44,0,1673,368,253,108,33,63,407,48,381,441,40,11,26,2,1,3779,3279,716,1083,271,0,118994,109796,3635,1850,2180,255,4727,118994,18992,16681,448,18,1845,100002,93325,2636,482,1617,40,193,1709,86,1623,50991
2011,San Saba County,Texas,6028,3213,2815,357,354,450,368,380,663,816,658,342,445,593,407,195,40.0,4675,4458,1469,1195,4675,2575,2100,1195,557,638,6028,5862,166,5862,5305,102,125,2,0,4,0,0,0,0,0,0,0,0,48,411,0,0,0,0,0,0,330,166,91,44,0,0,6028,5464,193,169,7,0,361,6028,1614,1556,7,0,51,4414,4102,102,75,0,0,0,135,0,135,3166
2011,Schleicher County,Texas,3303,1576,1727,281,392,247,166,167,471,359,355,244,227,232,117,45,31.8,2303,2154,543,394,2303,1129,1174,394,192,202,3303,3219,84,3219,2839,12,37,0,0,3,0,3,0,0,0,0,0,3,48,413,0,0,0,0,0,0,328,84,29,12,17,3,3303,2913,51,59,20,4,347,3303,1420,1384,0,0,36,1883,1826,12,0,0,0,0,45,0,45,1306
2011,Zavala County,Texas,11700,5786,5914,1060,1220,793,1081,870,1281,1467,1306,677,467,759,669,50,31.1,7942,7439,1681,1478,7942,3950,3992,1478,662,816,11700,11553,147,11553,9492,73,0,0,0,0,0,0,0,0,0,0,0,0,48,507,0,0,0,0,0,0,1988,147,0,46,9,0,11700,9639,73,46,9,0,2080,11700,10815,10321,31,0,463,885,803,73,0,0,0,0,9,0,9,4273
2011,Calhoun County,Texas,21240,10674,10566,1554,1783,1284,1522,1268,2417,2672,3028,1211,1322,1772,1136,271,38.3,15583,14893,3941,3179,15583,7882,7701,3179,1531,1648,21240,20314,926,20314,18641,538,19,5,0,0,0,604,12,421,28,6,0,124,48,57,13,0,0,0,0,0,512,926,11,613,30,77,21240,19389,654,762,654,20,687,21240,9753,8911,18,80,744,11487,9813,497,5,604,0,18,550,0,550,11333
2011,Foard County,Texas,1286,626,660,77,62,75,70,73,120,215,149,55,85,143,96,66,43.0,1007,1002,360,305,1007,476,531,305,124,181,1286,1286,0,1286,1153,19,0,0,0,0,0,15,7,0,0,0,0,0,48,155,8,0,0,0,0,0,99,0,0,0,0,0,1286,1153,19,0,15,0,99,1286,251,238,0,0,13,1035,1001,19,0,15,0,0,0,0,0,778
2011,Goliad County,Texas,7188,3579,3609,423,427,437,520,165,719,1053,965,570,535,712,487,175,44.3,5567,5357,1702,1374,5567,2760,2807,1374,660,714,7188,6962,226,6962,5660,346,6,0,0,0,0,12,0,12,0,0,0,0,48,175,0,33,33,0,0,0,905,226,58,110,0,15,7188,5855,435,131,12,33,948,7188,2414,2295,8,0,111,4774,4310,290,0,10,12,16,136,0,136,3702
2011,Hamilton County,Texas,8491,4123,4368,451,466,652,523,373,747,936,1182,434,650,1050,649,378,45.8,6665,6362,2564,2077,6665,3215,3450,2077,913,1164,8491,8441,50,8441,8351,51,0,0,0,0,0,4,0,0,4,0,0,0,48,193,0,0,0,0,0,0,35,50,0,50,0,0,8491,8401,51,50,4,0,35,8491,828,731,0,11,86,7663,7565,51,0,4,0,0,43,0,43,4570
2011,Mitchell County,Texas,9372,5821,3551,530,312,615,653,767,1786,1368,1028,594,409,698,490,122,35.3,7609,7196,1526,1310,7609,4891,2718,1310,561,749,9372,9001,371,9001,6878,1050,45,45,0,0,0,27,0,0,0,0,0,4,48,335,23,0,0,0,0,0,1001,371,101,60,0,10,9372,7186,1187,142,32,0,1196,9372,3318,2967,44,0,307,6054,4762,1050,45,27,0,16,154,0,154,4075
2011,Titus County,Texas,31601,15645,15956,2942,2510,2695,2473,2156,4034,4282,3733,1576,1547,1976,1193,484,32.6,21924,20407,4694,3653,21924,10718,11206,3653,1640,2013,31601,30987,614,30987,25632,3158,199,10,28,0,0,253,20,6,66,0,14,127,48,449,20,0,0,0,0,0,1745,614,361,50,9,0,31601,26214,3551,254,262,4,1935,31601,12251,11428,223,26,574,19350,15749,3033,194,253,0,14,107,0,107,11949
2011,Lavaca County,Texas,19253,9342,9911,1235,1439,1088,1047,856,1902,2100,2807,1420,1308,1963,1311,777,44.8,14802,14356,4941,4051,14802,7125,7677,4051,1726,2325,19253,19057,196,19057,15643,1419,2,0,0,0,0,7,0,0,7,0,0,0,48,285,0,0,0,0,0,0,1986,196,82,28,0,0,19253,15833,1501,30,13,0,2072,19253,2999,2875,0,0,124,16254,14726,1403,2,7,0,0,116,6,110,10314
2011,Terry County,Texas,12543,6808,5735,1017,925,776,1005,746,1748,1650,1543,648,689,911,589,296,35.3,9347,8687,2248,1796,9347,5174,4173,1796,792,1004,12543,12358,185,12358,10159,690,6,0,0,0,0,41,0,5,30,0,6,0,48,445,0,9,0,0,0,9,1453,185,25,38,34,0,12543,10340,716,48,75,9,1541,12543,5981,5055,38,9,879,6562,5759,681,6,11,9,2,94,19,75,4851
2011,Wise County,Texas,58703,29654,29049,3906,4144,4551,4420,3318,6853,8023,9215,3940,3216,4262,2184,671,38.0,43286,41088,8815,7117,43286,21681,21605,7117,3329,3788,58703,57791,912,57791,53987,700,584,77,0,0,10,287,6,10,31,37,0,58,48,497,145,36,5,0,0,31,2197,912,212,253,96,0,58703,54856,954,900,446,54,2479,58703,9664,9027,36,54,547,49039,47077,686,584,238,36,9,409,41,368,23503
2011,Matagorda County,Texas,36662,18283,18379,2706,2399,2884,2808,2401,3875,4388,5530,2290,2221,2912,1569,679,37.7,26938,25576,6405,5160,26938,13201,13737,5160,2310,2850,36662,35767,895,35767,29105,4055,148,16,0,13,15,744,129,2,48,4,0,416,48,321,145,0,0,0,0,0,1715,895,454,98,20,0,36662,29883,4649,289,868,84,1917,36662,13798,13029,35,0,734,22864,17473,3987,127,744,0,20,513,49,464,18798
2011,Pecos County,Texas,15465,8654,6811,1181,964,1009,1062,986,2330,2102,2299,844,832,1199,544,113,36.0,11663,11052,2396,1856,11663,6778,4885,1856,915,941,15465,15289,176,15289,13330,913,26,1,0,6,0,102,63,0,0,18,0,0,48,371,21,0,0,0,0,0,918,176,11,38,21,4,15465,13474,934,90,123,6,1014,15465,10195,9628,37,4,526,5270,4211,867,26,102,0,5,59,0,59,5649
2011,Rockwall County,Texas,76349,37362,38987,5654,6531,6779,5654,3206,9738,12036,11739,3806,3983,4424,2181,618,35.4,53483,50982,9447,7223,53483,25777,27706,7223,3112,4111,76349,75197,1152,75197,65132,4099,452,61,0,0,0,1840,350,342,390,150,15,234,48,397,359,504,300,60,0,144,3170,1152,171,435,163,7,76349,66138,4297,935,2186,611,3398,76349,12054,8282,110,161,3501,64295,56832,4050,235,1788,504,34,852,0,852,27349
2011,Taylor County,Texas,130463,63408,67055,9815,9160,7941,10255,13394,17642,14721,17139,6975,6300,8839,6004,2278,32.8,98470,90215,20531,17121,98470,47139,51331,17121,7117,10004,130463,127166,3297,127166,108730,9779,691,300,0,9,27,1936,246,322,464,107,160,6,48,441,631,104,62,3,0,39,5926,3297,605,525,587,8,130463,111613,10938,1665,2776,116,7025,130463,28468,24346,570,64,3488,101995,87764,8945,545,1890,104,689,2058,109,1949,55551
2011,Throckmorton County,Texas,1749,937,812,65,120,84,114,58,125,199,268,147,110,256,115,88,48.9,1399,1358,510,459,1399,754,645,459,232,227,1749,1749,0,1749,1695,0,0,0,0,0,0,20,0,0,0,0,0,0,48,447,20,0,0,0,0,0,34,0,0,0,0,0,1749,1695,0,0,20,0,34,1749,161,161,0,0,0,1588,1568,0,0,20,0,0,0,0,0,1152
2011,Walker County,Texas,66833,39784,27049,3114,2948,2875,5451,9782,9531,9483,9813,4151,2954,3986,2129,616,34.7,55842,50294,8604,6731,55842,34254,21588,6731,3271,3460,66833,65937,896,65937,48606,15093,166,69,0,0,20,694,202,93,52,4,25,96,48,471,222,0,0,0,0,0,1378,896,352,277,66,41,66833,49445,15521,514,774,0,1524,66833,11030,8867,103,21,2039,55803,39159,15061,166,694,0,33,690,21,669,23857
2011,Wood County,Texas,41840,20571,21269,2215,2355,2436,2527,1946,3714,4401,5747,3010,3695,5799,3118,877,47.3,33284,31817,11996,9794,33284,16184,17100,9794,4512,5282,41840,41492,348,41492,38183,2047,310,111,0,0,0,193,0,7,13,13,0,153,48,499,7,6,6,0,0,0,753,348,144,109,19,9,41840,38498,2232,428,225,6,807,41840,3410,2927,48,0,435,38430,35565,2047,310,193,6,0,309,11,298,20662
2011,Aransas County,Texas,23243,11268,11975,1275,1378,1138,1420,1125,1775,2570,3463,1973,1694,3300,1866,266,47.5,18558,17733,6491,5432,18558,8993,9565,5432,2656,2776,23243,22449,794,22449,21398,234,104,0,0,0,0,337,2,0,20,0,0,177,48,7,138,0,0,0,0,0,376,794,133,291,18,72,23243,22118,439,496,519,133,494,23243,5696,5140,47,0,509,17547,16384,190,38,337,0,0,598,2,596,15199
2011,Cochran County,Texas,3127,1566,1561,244,227,245,322,164,367,369,405,188,158,260,93,85,34.8,2207,2047,513,438,2207,1109,1098,438,201,237,3127,3047,80,3047,2412,163,71,27,0,0,0,1,0,1,0,0,0,0,48,79,0,0,0,0,0,0,400,80,25,13,0,0,3127,2492,188,88,1,0,442,3127,1606,1461,0,0,145,1521,1329,148,4,1,0,9,30,3,27,1376
2011,Coke County,Texas,3406,1690,1716,138,190,230,345,102,237,391,438,229,244,493,275,94,46.9,2649,2493,972,862,2649,1276,1373,862,395,467,3406,3374,32,3374,3253,37,13,8,0,0,0,9,0,0,0,0,9,0,48,81,0,0,0,0,0,0,62,32,23,9,0,0,3406,3285,60,22,9,0,62,3406,606,533,0,0,73,2800,2720,26,13,9,0,0,32,0,32,2707
2011,Coryell County,Texas,74948,36842,38106,6242,6249,5074,5665,7440,12895,11655,8540,3092,2344,3514,1701,537,29.7,54487,50215,7124,5752,54487,26362,28125,5752,2606,3146,74948,72175,2773,72175,55205,12592,262,38,11,37,0,1488,143,84,457,89,449,189,48,99,77,642,114,493,0,35,1986,2773,893,728,385,8,74948,57700,13750,1167,2185,979,2262,74948,11751,9153,1473,0,1125,63197,46286,12314,229,1422,642,212,2092,62,2030,24948
2011,Hemphill County,Texas,3758,1917,1841,266,216,323,259,180,440,460,629,202,217,277,225,64,39.6,2775,2675,697,566,2775,1409,1366,566,257,309,3758,3698,60,3698,3357,4,24,14,0,0,0,0,0,0,0,0,0,0,48,211,0,0,0,0,0,0,313,60,9,14,0,0,3758,3392,13,63,0,0,350,3758,917,868,7,0,42,2841,2693,4,24,0,0,97,23,0,23,1822
2011,Moore County,Texas,21379,10996,10383,2061,1983,1850,1700,1617,2634,2860,2614,1008,915,1028,878,231,30.4,14374,13533,2593,2137,14374,7218,7156,2137,909,1228,21379,20779,600,20779,15305,305,151,32,6,0,0,1228,129,0,108,0,0,0,48,341,991,7,0,7,0,0,3783,600,122,119,126,0,21379,15838,474,290,1354,7,4016,21379,11171,10697,0,54,420,10208,8409,305,138,1201,7,0,148,0,148,7848
2011,Potter County,Texas,120626,61558,59068,10397,9342,8691,8276,8941,18024,15687,16379,6022,5711,6750,4367,2039,32.7,87129,81786,16633,13156,87129,44598,42531,13156,5565,7591,120626,116695,3931,116695,91042,12256,1023,218,0,24,25,4345,472,312,413,0,120,1332,48,375,1696,121,69,0,10,42,7908,3931,823,587,342,149,120626,93971,13707,2067,5107,263,9656,120626,41961,38582,377,150,2852,78665,60028,11809,644,4151,121,92,1820,246,1574,47107
2011,San Augustine County,Texas,8949,4302,4647,420,487,667,655,435,567,1102,1233,569,708,1144,639,323,47.1,7022,6649,2637,2106,7022,3409,3613,2106,917,1189,8949,8876,73,8876,6546,2095,43,0,0,0,0,27,27,0,0,0,0,0,48,405,0,0,0,0,0,0,165,73,44,28,0,1,8949,6618,2140,72,27,0,165,8949,500,500,0,0,0,8449,6219,2095,43,27,0,0,65,0,65,5355
2011,Shackelford County,Texas,3233,1486,1747,201,170,275,229,238,299,401,501,220,174,262,179,84,40.4,2411,2285,597,525,2411,1080,1331,525,197,328,3233,3203,30,3203,2990,62,16,0,0,0,0,1,1,0,0,0,0,0,48,417,0,0,0,0,0,0,134,30,25,5,0,0,3233,3020,87,21,1,0,134,3233,298,287,0,0,11,2935,2829,62,14,1,0,0,29,0,29,1676
2011,Starr County,Texas,60525,29274,31251,5745,5795,5629,5663,4424,7777,7807,6410,2731,2262,3629,2144,509,28.9,39825,36767,7556,6282,39825,18862,20963,6282,2801,3481,60525,60019,506,60019,53416,49,141,0,0,0,0,46,34,12,0,0,0,0,48,427,0,0,0,0,0,0,6367,506,189,23,0,0,60525,53922,238,164,46,0,6661,60525,59585,58497,165,13,910,940,767,46,44,46,0,27,10,0,10,19411
2011,Upton County,Texas,3278,1561,1717,251,255,226,258,126,408,440,421,199,232,254,133,75,38.4,2350,2283,575,462,2350,1147,1203,462,217,245,3278,3217,61,3217,2857,153,13,0,0,0,0,0,0,0,0,0,0,0,48,461,0,0,0,0,0,0,194,61,26,22,0,4,3278,2914,189,45,0,0,197,3278,1465,1398,3,0,64,1813,1653,144,9,0,0,0,7,0,7,1473
2011,Brown County,Texas,38136,18892,19244,2420,2683,2337,3214,2363,4215,4376,5203,2821,2089,3414,1932,1069,39.2,28878,26863,7718,6415,28878,14111,14767,6415,2836,3579,38136,37359,777,37359,34444,1651,263,6,0,0,55,84,15,11,41,3,7,0,48,49,7,11,0,0,11,0,906,777,154,357,33,0,38136,35136,1874,639,117,11,1139,38136,7384,7029,62,0,293,30752,28556,1589,212,84,11,3,297,7,290,18219
2011,Hall County,Texas,3385,1666,1719,218,214,279,254,117,311,415,425,210,222,374,262,84,42.3,2490,2375,839,720,2490,1236,1254,720,332,388,3385,3330,55,3330,2592,244,4,0,0,0,0,7,7,0,0,0,0,0,48,191,0,19,0,19,0,0,464,55,5,22,5,0,3385,2647,249,26,12,19,487,3385,1056,1006,0,27,23,2329,2005,244,4,7,19,0,50,23,27,1947
2011,Franklin County,Texas,10633,5251,5382,678,761,757,798,619,975,1295,1404,473,892,1127,702,152,41.6,8014,7490,2571,1981,8014,3853,4161,1981,903,1078,10633,10539,94,10539,9784,526,140,0,0,0,0,25,25,0,0,0,0,0,48,159,0,0,0,0,0,0,64,94,43,19,18,0,10633,9878,581,171,43,0,66,10633,1313,1145,0,0,168,9320,8629,526,46,25,0,0,94,2,92,5737
2011,Frio County,Texas,17090,9924,7166,1091,999,1352,1506,1475,2834,2076,2163,813,776,1156,588,261,31.8,12779,11715,2419,2005,12779,7657,5122,2005,950,1055,17090,16951,139,16951,14709,618,26,0,0,0,0,14,0,11,0,0,0,0,48,163,3,0,0,0,0,0,1584,139,33,7,12,0,17090,14845,651,33,29,0,1671,17090,13111,11548,12,0,1551,3979,3356,549,0,14,0,10,50,0,50,5855
