year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over.1,sex_and_age_18_years_and_over_male,sex_and_age_18_years_and_over_female,sex_and_age_65_years_and_over.1,sex_and_age_65_years_and_over_male,sex_and_age_65_years_and_over_female,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_one_race,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch.1,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is.1,race_one_race_native_hawaiian_and_other_pacific_is.2,race_one_race_native_hawaiian_and_other_pacific_is.3,race_one_race_native_hawaiian_and_other_pacific_is.4,race_one_race_some_other_race,race_two_or_more_races,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_race_alone_or_in_combination_with_one_or_more.1,race_race_alone_or_in_combination_with_one_or_more.2,race_race_alone_or_in_combination_with_one_or_more.3,race_race_alone_or_in_combination_with_one_or_more.4,race_race_alone_or_in_combination_with_one_or_more.5,race_race_alone_or_in_combination_with_one_or_more.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units
2013,White County,Indiana,24542,12120,12422,1495,1702,1619,1647,1192,2475,3062,3543,1636,1864,2309,1474,524,42.3,18665,17813,5204,4307,18665,9072,9593,4307,1894,2413,24542,24116,426,24116,23700,39,33,0,0,0,0,46,0,0,21,5,0,0,18,181,20,11,0,11,0,0,287,426,57,206,72,0,24542,24120,96,246,134,16,369,24542,1769,1226,3,20,520,22773,22257,39,23,46,0,55,353,6,347,12955
2013,Jasper County,Indiana,33398,16534,16864,2128,2629,2322,2355,2139,3841,4168,4859,2271,1881,2770,1464,571,38.2,24901,23133,5937,4805,24901,12337,12564,4805,2162,2643,33398,32982,416,32982,32564,262,51,0,0,0,0,57,0,12,22,12,5,6,18,73,0,0,0,0,0,0,48,416,126,138,111,12,33398,32958,412,213,178,17,48,33398,1829,1501,208,5,115,31569,30867,242,13,57,0,0,390,0,390,13205
2013,Martin County,Indiana,10269,5159,5110,625,692,662,665,505,1073,1259,1630,778,721,942,549,168,42.6,7850,7473,2003,1659,7850,3903,3947,1659,740,919,10269,10184,85,10184,10065,20,9,7,0,0,0,71,0,0,0,0,0,71,18,101,0,17,17,0,0,0,2,85,29,36,8,0,10269,10138,49,57,79,29,2,10269,37,24,1,0,12,10232,10042,20,9,71,17,0,73,0,73,4754
2013,Shelby County,Indiana,44511,21945,22566,2785,3129,2996,2921,2433,5260,5622,7081,3647,2210,3553,2047,827,40.0,33697,32306,7736,6427,33697,16463,17234,6427,2775,3652,44511,44119,392,44119,41919,522,113,60,0,0,2,295,75,2,121,70,0,0,18,145,27,46,0,0,0,46,1224,392,64,174,9,0,44511,42277,586,315,346,117,1270,44511,1672,1341,14,22,295,42839,41414,522,62,295,46,187,313,0,313,19069
2013,Ripley County,Indiana,28636,13906,14730,1832,1997,2213,2039,1454,3119,3626,4247,1740,1896,2411,1558,504,40.0,21242,20230,5551,4473,21242,10242,11000,4473,1953,2520,28636,28406,230,28406,27902,123,28,0,0,0,0,216,121,90,4,0,0,0,18,137,1,0,0,0,0,0,137,230,29,194,0,0,28636,28131,152,222,216,1,144,28636,446,282,98,0,66,28190,27660,123,28,216,0,2,161,1,160,11989
2013,Sullivan County,Indiana,21321,11555,9766,1185,1041,1453,1335,1332,2874,2885,3206,1461,1299,1816,981,453,39.9,16819,15942,4149,3250,16819,9246,7573,3250,1427,1823,21321,21199,122,21199,19967,1086,53,30,0,7,0,28,0,28,0,0,0,0,18,153,0,0,0,0,0,0,65,122,55,46,2,14,21321,20075,1155,118,35,5,65,21321,330,242,59,0,29,20991,19744,1065,32,28,0,0,122,0,122,8892
2013,Tipton County,Indiana,15834,7822,8012,774,1026,1115,1032,762,1577,2070,2423,1146,1043,1580,864,422,42.7,12259,11760,3522,2866,12259,5950,6309,2866,1225,1641,15834,15632,202,15632,15478,35,0,0,0,0,0,27,0,0,0,0,27,0,18,159,0,0,0,0,0,0,92,202,98,18,74,0,15834,15680,133,18,101,0,104,15834,380,294,2,3,81,15454,15202,35,0,27,0,0,190,0,190,6971
2013,Vigo County,Indiana,108084,54796,53288,6242,6248,6483,8655,10964,14068,13233,14418,7190,5833,7811,4543,2396,36.0,85182,77875,18045,14750,85182,42967,42215,14750,6043,8707,108084,105130,2954,105130,94932,7138,272,81,35,5,0,1991,703,217,255,7,351,188,18,167,270,33,10,0,23,0,764,2954,1600,487,213,31,108084,97699,8997,988,2357,160,1066,108084,2551,1789,166,25,571,105533,93501,6989,217,1979,33,22,2792,161,2631,46104
2013,Warrick County,Indiana,60163,29809,30354,3826,4612,4256,3988,2834,6732,7937,9317,4331,3883,4986,2362,1099,40.0,44804,42975,10582,8447,44804,21707,23097,8447,3795,4652,60163,59056,1107,59056,57178,586,122,20,1,12,6,899,102,60,213,76,44,55,18,173,349,26,26,0,0,0,245,1107,514,204,306,0,60163,58267,1118,355,1216,45,298,60163,976,589,58,82,247,59187,56480,568,105,899,26,61,1048,0,1048,24369
2013,DeKalb County,Indiana,42253,21091,21162,2698,2912,3280,3109,2360,4951,5513,6356,2946,2418,3161,1690,859,38.0,31320,29915,7239,5710,31320,15424,15896,5710,2445,3265,42253,41563,690,41563,40972,63,32,11,0,0,0,235,85,27,40,0,0,14,18,33,69,0,0,0,0,0,261,690,116,482,16,0,42253,41598,241,516,258,0,330,42253,1069,957,20,0,92,41184,40370,40,32,235,0,6,501,6,495,17541
2013,Bartholomew County,Indiana,77930,38548,39382,5178,5827,5170,5132,4415,10009,10715,10855,5114,4394,6246,3525,1350,37.9,58480,55635,13759,11121,58480,28669,29811,11121,4743,6378,77930,76946,984,76946,68934,1533,353,39,13,0,0,3157,1429,771,94,256,140,100,18,5,367,60,0,6,54,0,2909,984,379,157,166,0,77930,69848,2039,617,3385,91,3146,77930,4841,4036,143,32,630,73089,67107,1533,249,3157,60,220,763,46,717,33114
2013,Rush County,Indiana,17257,8531,8726,943,1140,1275,1243,940,1781,2177,2645,1197,1053,1534,948,381,40.7,13070,12515,3526,2863,13070,6432,6638,2863,1237,1626,17257,17091,166,17091,16808,162,3,0,0,0,0,29,0,15,0,1,13,0,18,139,0,0,0,0,0,0,89,166,82,70,0,0,17257,16972,244,75,31,0,101,17257,197,128,57,0,12,17060,16697,162,3,29,0,15,154,0,154,7483
2013,Fulton County,Indiana,20698,10363,10335,1309,1416,1416,1403,1052,2301,2548,3001,1691,1148,1898,1073,442,40.7,15629,14937,4077,3413,15629,7668,7961,3413,1503,1910,20698,20443,255,20443,19856,219,66,0,0,0,0,51,0,0,23,0,7,21,18,49,0,6,0,0,0,6,245,255,64,93,57,0,20698,20111,283,159,108,6,286,20698,928,812,0,81,35,19770,19230,219,50,51,6,0,214,0,214,9677
2013,Lake County,Indiana,494250,238642,255608,32546,35846,34704,35425,30328,62133,62196,71694,34021,28193,35797,22177,9190,37.6,369048,349555,83238,67164,369048,174858,194190,67164,28175,38989,494250,482122,12128,482122,307902,124958,1578,211,19,21,117,6290,2071,1180,1029,205,585,289,18,89,931,387,88,83,209,7,41007,12128,3337,1621,1463,434,494250,318074,130374,4362,8147,538,45618,494250,84317,67109,12188,682,4338,409933,272202,123184,1040,6187,342,679,6299,470,5829,209005
2013,Noble County,Indiana,47509,23747,23762,3222,3201,3905,3395,2914,5552,6220,6883,2993,2989,3461,1944,830,37.4,34905,33223,8096,6235,34905,17373,17532,6235,2694,3541,47509,46850,659,46850,45959,77,62,26,0,8,0,253,0,20,41,9,21,17,18,113,145,1,1,0,0,0,498,659,62,438,30,0,47509,46616,150,503,283,3,624,47509,4604,4489,25,0,90,42905,41990,77,53,253,1,0,531,2,529,20088
2013,Adams County,Indiana,34424,16899,17525,3180,3189,2692,2506,2003,3939,3876,4349,2107,1785,2358,1600,840,34.3,23728,22420,5839,4798,23728,11495,12233,4798,1992,2806,34424,34257,167,34257,33553,195,78,22,0,0,0,90,0,46,22,0,22,0,18,1,0,0,0,0,0,0,341,167,27,30,36,0,34424,33720,239,140,141,0,383,34424,1450,1297,58,7,88,32974,32468,195,50,90,0,33,138,13,125,13023
2013,Fayette County,Indiana,24112,11779,12333,1392,1520,1777,1495,1262,2676,3085,3341,1840,1606,2228,1276,614,41.5,18474,17654,5065,4118,18474,8921,9553,4118,1849,2269,24112,23839,273,23839,23385,333,10,10,0,0,0,71,0,6,10,15,10,0,18,41,30,0,0,0,0,0,40,273,186,75,0,0,24112,23658,531,97,71,0,40,24112,244,170,0,0,74,23868,23179,333,10,65,0,10,271,0,271,10859
2013,Hendricks County,Indiana,148623,74031,74592,9939,11131,12021,10604,7567,18845,22396,22626,9609,7247,9569,5184,1885,37.0,108614,103238,20854,16638,108614,53501,55113,16638,7162,9476,148623,146063,2560,146063,133892,7766,188,16,5,0,29,3069,1616,391,224,72,123,287,18,63,356,40,0,40,0,0,1108,2560,759,526,667,15,148623,136206,8798,800,3976,83,1456,148623,4715,2344,307,152,1912,143908,130498,7629,134,2905,35,556,2151,33,2118,56191
2013,Dubois County,Indiana,42103,20928,21175,2636,2565,3437,2986,1945,4940,5202,6699,2721,2646,3327,2062,937,40.5,31552,30006,7895,6326,31552,15620,15932,6326,2658,3668,42103,41828,275,41828,40745,160,23,0,0,0,0,192,16,43,90,0,0,43,18,37,0,0,0,0,0,0,708,275,52,174,40,0,42103,41020,212,197,232,0,717,42103,2617,1382,141,62,1032,39486,38856,160,3,176,0,16,275,9,266,17402
2013,Grant County,Indiana,69671,33447,36224,3952,4023,4259,5737,6391,6899,8036,9657,4701,4464,6263,3575,1714,39.9,54727,49727,14335,11552,54727,25790,28937,11552,4966,6586,69671,67604,2067,67604,62025,4732,70,40,0,0,0,384,50,63,75,48,64,84,18,53,0,0,0,0,0,0,393,2067,1152,421,269,0,69671,64075,5924,491,689,4,591,69671,2610,2203,89,4,314,67061,60157,4610,70,384,0,0,1840,16,1824,30376
2013,Hancock County,Indiana,70466,34543,35923,4144,4729,5729,5125,3510,7830,9994,11237,4511,4308,5479,2900,970,39.4,52419,49956,11788,9349,52419,25222,27197,9349,4224,5125,70466,69395,1071,69395,67239,1512,185,41,0,0,86,365,44,47,51,20,161,42,18,59,0,0,0,0,0,0,94,1071,272,221,447,24,70466,68286,1808,430,812,0,201,70466,1277,1070,69,11,127,69189,66101,1512,185,365,0,47,979,34,945,28253
2013,Howard County,Indiana,82795,39862,42933,5038,5278,5472,5561,4666,9330,10132,12257,5922,5206,7675,4561,1697,41.0,63505,60493,17176,13933,63505,30042,33463,13933,5938,7995,82795,81060,1735,81060,73372,5941,192,60,23,0,8,940,109,213,60,58,81,383,18,67,36,71,14,51,6,0,544,1735,745,496,93,34,82795,75013,6884,730,1186,92,737,82795,2297,1521,240,0,536,80498,71884,5872,170,940,44,26,1562,83,1479,38594
2013,Butler County,Iowa,14909,7301,7608,955,1037,917,889,657,1604,1637,2070,1164,971,1454,1039,515,43.5,11400,10993,3563,3008,11400,5561,5839,3008,1331,1677,14909,14824,85,14824,14688,37,41,0,0,0,0,49,8,0,17,0,0,0,19,23,24,0,0,0,0,0,9,85,30,36,19,0,14909,14773,67,77,68,0,9,14909,148,130,5,0,13,14761,14554,37,38,49,0,0,83,0,83,6684
2013,Hamilton County,Iowa,15486,7689,7797,830,1106,1082,996,725,1727,1800,2292,1205,813,1326,1115,469,42.0,11814,11333,3345,2910,11814,5777,6037,2910,1220,1690,15486,15293,193,15293,14515,63,0,0,0,0,0,322,0,0,65,8,19,0,19,79,230,0,0,0,0,0,393,193,54,84,46,0,15486,14699,126,84,368,0,402,15486,781,672,15,9,85,14705,14145,63,0,322,0,0,175,0,175,7190
2013,Union County,Iowa,12547,6014,6533,765,825,832,895,704,1380,1335,1768,859,896,1123,829,336,41.3,9580,9020,2802,2288,9580,4572,5008,2288,959,1329,12547,12461,86,12461,12250,178,16,9,0,0,0,16,0,0,10,6,0,0,19,175,0,0,0,0,0,0,1,86,12,29,38,0,12547,12336,195,50,54,2,1,12547,257,212,10,2,33,12290,11995,178,15,16,0,0,86,0,86,5922
2013,Worth County,Iowa,7562,3760,3802,415,415,523,495,352,830,862,1174,615,457,718,453,253,44.0,5850,5651,1663,1424,5850,2949,2901,1424,633,791,7562,7478,84,7478,7388,51,5,0,0,0,1,5,0,0,0,0,2,0,19,195,3,0,0,0,0,0,29,84,34,21,0,3,7562,7462,102,36,12,0,41,7562,168,147,6,0,15,7394,7266,51,5,5,0,0,67,0,67,3541
2013,Adair County,Iowa,7588,3787,3801,400,455,492,463,340,806,761,1190,544,471,764,609,293,45.6,5932,5707,1896,1666,5932,2932,3000,1666,715,951,7588,7506,82,7506,7428,28,13,0,5,0,0,37,0,0,29,0,8,0,19,1,0,0,0,0,0,0,0,82,22,0,0,0,7588,7502,50,13,66,29,31,7588,61,56,0,0,5,7527,7367,28,13,37,0,0,82,31,51,3694
2013,Chickasaw County,Iowa,12379,6257,6122,766,881,767,820,557,1226,1350,1900,961,784,1181,796,390,43.2,9432,8989,2747,2367,9432,4724,4708,2367,1034,1333,12379,12310,69,12310,12085,39,109,6,0,0,0,60,0,0,36,0,12,5,19,37,7,0,0,0,0,0,17,69,12,5,17,0,12379,12154,51,114,77,0,52,12379,274,253,0,0,21,12105,11938,30,20,60,0,0,57,23,34,5678
2013,Dickinson County,Iowa,16818,8386,8432,855,905,955,818,715,1691,1815,2393,1319,1502,1923,1304,623,48.4,13566,13204,4664,3850,13566,6701,6865,3850,1721,2129,16818,16611,207,16611,16443,37,18,0,0,0,0,41,8,17,8,1,7,0,19,59,0,35,35,0,0,0,37,207,57,1,89,0,16818,16637,120,19,143,35,97,16818,222,129,31,0,62,16596,16348,37,6,41,35,0,129,0,129,12901
2013,Louisa County,Iowa,11348,5755,5593,627,746,946,840,565,1289,1343,1783,838,606,945,557,263,39.7,8478,8051,2089,1765,8478,4269,4209,1765,772,993,11348,11125,223,11125,10394,75,15,15,0,0,0,101,0,32,2,0,0,0,19,115,67,13,0,13,0,0,527,223,33,144,28,0,11348,10617,115,166,129,13,538,11348,1820,1621,27,16,156,9528,9172,62,15,101,13,3,162,0,162,4994
2013,Franklin County,Iowa,10623,5322,5301,625,772,641,641,492,1134,1210,1516,774,774,965,721,358,43.4,8138,7793,2505,2044,8138,4042,4096,2044,889,1155,10623,10390,233,10390,9889,45,3,0,3,0,0,36,0,2,0,0,20,14,19,69,0,0,0,0,0,0,417,233,38,52,0,0,10623,10116,83,55,42,6,554,10623,1189,951,0,6,232,9434,9259,20,3,36,0,20,96,0,96,4889
2013,Cedar County,Iowa,18452,9057,9395,1105,1466,1033,1184,795,1958,2265,2898,1409,1150,1587,1036,566,42.8,14039,13439,3696,3189,14039,6861,7178,3189,1366,1823,18452,18252,200,18252,17998,42,25,0,0,0,10,88,0,0,10,0,7,54,19,31,17,0,0,0,0,0,99,200,81,58,48,0,18452,18198,125,85,136,0,110,18452,314,290,5,0,19,18138,17794,42,25,88,0,4,185,0,185,8064
2013,Floyd County,Iowa,16177,7913,8264,1041,1019,1061,1129,745,1593,1787,2321,1220,983,1616,1098,564,43.7,12343,11757,3822,3278,12343,5920,6423,3278,1424,1854,16177,16058,119,16058,15511,395,0,0,0,0,0,112,0,0,62,0,0,13,19,67,37,8,0,0,2,6,32,119,50,39,5,0,16177,15629,452,45,118,8,50,16177,337,280,3,0,54,15840,15258,387,0,67,8,8,112,17,95,7494
2013,Humboldt County,Iowa,9776,4793,4983,618,645,647,557,485,1097,984,1462,698,581,880,803,319,44.1,7497,7224,2307,2002,7497,3654,3843,2002,873,1129,9776,9610,166,9610,9525,12,7,0,0,0,0,18,12,0,3,0,2,1,19,91,0,0,0,0,0,0,48,166,12,97,30,0,9776,9691,24,104,48,2,73,9776,356,339,0,0,17,9420,9248,12,3,18,0,0,139,0,139,4673
2013,Washington County,Iowa,21834,10712,11122,1317,1578,1586,1421,997,2405,2542,3233,1688,1255,1820,1338,654,42.0,16424,15736,4408,3812,16424,7936,8488,3812,1627,2185,21834,21571,263,21571,20742,164,5,0,0,0,2,129,0,108,0,11,0,0,19,183,10,27,13,0,0,14,504,263,60,111,11,3,21834,21002,263,150,140,56,546,21834,1137,990,10,2,135,20697,20195,138,2,129,27,9,197,0,197,9491
2013,Cherokee County,Iowa,12013,5988,6025,623,832,600,732,613,1154,1198,1837,1037,769,1143,895,580,47.2,9479,9144,2997,2618,9479,4689,4790,2618,1097,1521,12013,11849,164,11849,11662,15,66,0,0,0,49,20,0,0,4,15,1,0,19,35,0,0,0,0,0,0,86,164,102,12,5,5,12013,11806,132,108,55,15,86,12013,322,261,0,0,61,11691,11407,15,66,20,0,19,164,0,164,5774
2013,Des Moines County,Iowa,40301,19521,20780,2548,2656,2473,2609,2142,4681,4493,5901,3073,2560,3642,2127,1396,41.8,30984,29426,8406,7165,30984,14835,16149,7165,3045,4120,40301,39359,942,39359,36734,2143,93,0,0,0,0,179,0,0,96,10,58,0,19,57,15,0,0,0,0,0,210,942,626,177,77,0,40301,37676,2826,327,256,0,215,40301,1093,908,0,0,185,39208,35883,2134,65,179,0,17,930,0,930,18499
2013,Kossuth County,Iowa,15437,7606,7831,879,933,963,1021,610,1489,1489,2401,1246,1021,1551,1217,617,46.8,12007,11474,3961,3385,12007,5851,6156,3385,1480,1905,15437,15303,134,15303,15145,34,8,2,0,0,6,70,0,15,9,0,0,2,19,109,44,0,0,0,0,0,46,134,67,29,16,0,15437,15276,120,53,86,0,52,15437,244,200,3,0,41,15193,14927,34,4,70,0,31,127,0,127,7480
2013,Muscatine County,Iowa,42798,21158,21640,2988,3034,3042,2991,2371,5238,5390,6170,2891,2688,3131,2036,828,38.2,31853,30361,7674,5995,31853,15628,16225,5995,2578,3417,42798,41990,808,41990,39498,607,138,0,0,0,0,446,81,96,29,0,7,102,19,139,131,14,0,0,0,14,1287,808,262,239,32,0,42798,40273,893,377,510,84,1492,42798,6954,5837,412,25,680,35844,34328,519,10,439,14,0,534,8,526,17892
2013,Polk County,Iowa,438307,215361,222946,32638,32055,29536,28198,28942,69066,60201,60415,26265,22648,26429,15184,6730,34.8,326930,310312,61389,48343,326930,158097,168833,48343,20403,27940,438307,426826,11481,426826,374346,26079,1087,71,14,19,213,16197,2265,2143,601,116,1224,3391,19,153,6457,235,118,0,39,78,8882,11481,5248,2183,1964,223,438307,385078,32229,3782,18572,501,10043,438307,33737,26548,879,383,5927,404570,352039,25706,705,16087,222,680,9131,322,8809,184565
2013,Keokuk County,Iowa,10428,5256,5172,644,719,637,666,476,1088,1102,1636,767,652,950,680,411,44.0,7989,7699,2431,2041,7989,3976,4013,2041,876,1165,10428,10351,77,10351,10234,65,0,0,0,0,0,12,4,3,5,0,0,0,19,107,0,5,5,0,0,0,35,77,25,44,0,0,10428,10309,98,46,18,5,41,10428,123,96,15,0,12,10305,10161,65,0,12,5,0,62,0,62,4911
2013,Tama County,Iowa,17661,8675,8986,1043,1279,1219,1380,742,1765,2068,2530,1217,1120,1557,1154,587,42.2,13242,12528,3910,3298,13242,6428,6814,3298,1444,1854,17661,17385,276,17385,15695,88,1309,7,20,16,43,71,3,0,0,12,22,0,19,171,34,0,0,0,0,0,222,276,38,123,5,7,17661,15964,144,1450,79,7,307,17661,1321,1165,8,0,148,16340,14788,88,1194,65,0,34,171,0,171,7756
2013,Woodbury County,Iowa,102155,50277,51878,7757,7560,7257,7558,7560,12978,12312,13648,6948,5379,6720,4269,2209,35.3,75182,70368,16079,13198,75182,36640,38542,13198,5607,7591,102155,98895,3260,98895,85718,2735,1816,0,0,0,570,2497,24,158,90,18,193,1560,19,193,454,0,0,0,0,0,6129,3260,994,959,348,25,102155,88633,4116,3204,3040,37,6780,102155,14433,11347,392,97,2597,87722,78690,2557,1567,2467,0,146,2295,53,2242,41447
2013,Jackson County,Iowa,19737,9784,9953,1057,1044,1500,1386,901,1938,2265,3145,1444,1309,1914,1230,604,44.1,15233,14607,4535,3748,15233,7441,7792,3748,1635,2113,19737,19474,263,19474,19255,50,11,0,0,0,0,58,0,41,12,0,0,0,19,97,5,79,0,4,0,75,21,263,38,170,7,0,19737,19492,88,202,113,106,21,19737,242,133,0,23,86,19495,19047,50,9,58,79,3,249,0,249,9396
2013,Lee County,Iowa,35736,17955,17781,2041,1990,2305,2305,1978,4183,4056,5437,2867,2356,3248,1958,1012,42.8,27971,26626,7532,6218,27971,13994,13977,6218,2642,3576,35736,34980,756,34980,33331,1188,84,0,0,0,8,202,95,1,34,0,57,0,19,111,15,0,0,0,0,0,175,756,333,181,75,0,35736,34070,1541,268,277,0,339,35736,1138,946,66,15,111,34598,32606,1179,63,202,0,39,509,17,492,16216
2013,Warren County,Iowa,46631,22714,23917,2955,3396,3442,3685,2937,5029,6100,6922,2884,2842,3451,2116,872,38.8,34723,32466,7873,6439,34723,16624,18099,6439,2778,3661,46631,45919,712,45919,45275,241,35,3,0,0,0,194,14,22,72,12,56,0,19,181,18,29,0,0,0,29,145,712,196,200,171,0,46631,45987,481,262,383,86,206,46631,957,811,31,5,110,45674,44569,241,21,194,29,12,608,0,608,18559
2013,Plymouth County,Iowa,24923,12318,12605,1567,1548,2102,1749,1035,2626,2871,3854,1668,1687,2012,1546,658,42.4,18536,17795,5068,4216,18536,9081,9455,4216,1841,2375,24923,24635,288,24635,24006,97,85,0,0,0,28,112,18,54,6,0,30,0,19,149,4,79,0,0,0,79,256,288,104,10,6,0,24923,24203,201,201,170,94,372,24923,791,526,24,0,241,24132,23583,97,28,112,79,14,219,47,172,10572
2013,Clay County,Iowa,16604,8068,8536,1039,938,1183,993,801,1925,1851,2411,1387,933,1425,1030,688,42.6,12805,12381,3707,3143,12805,6189,6616,3143,1297,1846,16604,16392,212,16392,15988,29,15,4,0,0,3,105,44,8,45,2,0,0,19,41,6,33,13,3,17,0,222,212,106,63,32,0,16604,16198,135,78,139,35,231,16604,477,372,62,12,31,16127,15768,29,12,105,33,0,180,0,180,8061
2013,Delaware County,Iowa,17665,8804,8861,1079,1158,1314,1256,785,1785,2018,2931,1228,1113,1486,958,554,41.9,13300,12675,3615,2998,13300,6611,6689,2998,1345,1653,17665,17455,210,17455,17399,41,1,0,0,0,0,12,10,0,0,0,2,0,19,55,0,0,0,0,0,0,2,210,13,173,4,0,17665,17609,54,174,29,0,22,17665,161,147,0,0,14,17504,17275,35,0,4,0,0,190,0,190,8012
2013,Wayne County,Iowa,6382,3087,3295,413,415,403,448,300,608,587,940,353,474,685,453,303,45.3,4880,4665,1716,1441,4880,2370,2510,1441,604,837,6382,6310,72,6310,6273,4,6,0,0,0,0,27,0,0,27,0,0,0,19,185,0,0,0,0,0,0,0,72,30,14,0,28,6382,6317,62,48,27,0,0,6382,70,19,51,0,0,6312,6203,4,6,27,0,0,72,0,72,3199
2013,Scott County,Iowa,167080,81899,85181,11153,11393,11430,11072,10405,22622,21213,23963,11118,10323,12070,6869,3449,37.4,126367,119871,28509,22388,126367,61095,65272,22388,9627,12761,167080,162586,4494,162586,144434,12684,367,35,34,19,19,3468,1014,407,128,62,214,1375,19,163,268,8,8,0,0,0,1625,4494,1878,828,615,139,167080,148633,15205,1630,4212,9,2377,167080,9678,8554,312,63,749,157402,137717,12558,268,3468,0,145,3246,91,3155,72127
2013,Benton County,Iowa,25971,13054,12917,1597,1864,1897,1798,1198,2768,3308,4264,1787,1413,2068,1468,541,40.4,19431,18607,4926,4077,19431,9637,9794,4077,1803,2274,25971,25640,331,25640,25306,122,5,0,1,0,1,34,9,2,3,0,6,0,19,11,14,0,0,0,0,0,173,331,93,98,73,7,25971,25630,222,110,107,6,227,25971,307,245,7,5,50,25664,25149,122,5,30,0,35,323,54,269,11079
2013,Dubuque County,Iowa,94411,46406,48005,5876,5953,6534,6949,6646,11473,10842,13589,6409,5627,7246,4989,2278,38.8,72294,67323,17738,14513,72294,35260,37034,14513,6131,8382,94411,91605,2806,91605,88868,1284,133,7,0,0,3,1102,217,202,47,64,103,243,19,61,226,95,0,0,27,68,123,2806,507,1375,198,109,94411,91506,2212,1873,1393,323,212,94411,1898,1218,96,20,564,92513,87562,1253,133,1046,95,0,2424,17,2407,39388
2013,Fremont County,Iowa,7291,3609,3682,451,421,474,464,338,703,754,1102,621,512,701,523,227,46.0,5642,5341,1746,1451,5642,2781,2861,1451,644,807,7291,7190,101,7190,7111,38,12,0,0,0,0,4,0,0,4,0,0,0,19,71,0,0,0,0,0,0,25,101,14,39,8,0,7291,7212,58,57,12,34,25,7291,184,132,31,0,21,7107,6975,19,8,4,0,0,101,0,101,3433
2013,Pocahontas County,Iowa,7243,3603,3640,377,410,480,444,339,656,694,1176,585,468,752,502,360,47.4,5680,5486,1894,1614,5680,2791,2889,1614,704,910,7243,7168,75,7168,7032,92,1,0,0,0,1,3,0,0,3,0,0,0,19,151,0,18,0,11,0,7,22,75,9,32,0,0,7243,7107,102,34,3,38,35,7243,193,115,4,0,74,7050,6921,77,1,3,0,0,48,0,48,3794
2013,Taylor County,Iowa,6256,3108,3148,327,415,459,368,228,715,689,879,488,388,601,447,252,44.4,4801,4622,1486,1300,4801,2344,2457,1300,576,724,6256,6183,73,6183,6018,11,12,0,0,0,1,35,0,20,0,0,6,7,19,173,2,0,0,0,0,0,107,73,3,54,5,0,6256,6080,14,77,51,0,107,6256,413,390,0,7,16,5843,5757,11,4,35,0,0,36,0,36,3105
2013,Van Buren County,Iowa,7517,3785,3732,474,422,516,458,352,790,815,1065,660,438,815,494,218,44.1,5808,5561,1768,1527,5808,2881,2927,1527,693,834,7517,7461,56,7461,7392,23,17,0,0,0,2,19,0,0,1,0,1,0,19,177,17,0,0,0,0,0,10,56,10,20,1,7,7517,7441,58,62,20,0,10,7517,86,49,25,0,12,7431,7320,23,13,19,0,0,56,0,56,3652
